1712719549452218112 ('EPT', <Side.BUY: 1>) 1 4710 0
[CANCELLED] 1712719549452222972 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712719549452222973 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712719549452222974 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712719549452222975 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712719549452222976 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712719549452222977 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712719549452222978 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712719549452222979 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712719549452222980 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712719549452222981 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712719549452222982 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712719549452222983 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712719549452222984 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712719549452222985 ('IGM', <Side.SELL: 2>)
1712719549452222993 ('IGM', <Side.BUY: 1>) 4 6112 21
[CANCELLED] 1712719549452222987 ('BRV', <Side.SELL: 2>)
[CANCELLED] 1712719549452222988 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712719549452222989 ('BRV', <Side.SELL: 2>)
1712719549452223013 ('IGM', <Side.BUY: 1>) 2 6112 1
1712719549452223015 ('IGM', <Side.BUY: 1>) 2 6093 0
1712719549452222996 ('EPT', <Side.SELL: 2>) 2 4906 0
1712719549452223008 ('MKU', <Side.SELL: 2>) 2 5351 0
1712719549452222998 ('EPT', <Side.SELL: 2>) 2 4926 0
1712719549452223017 ('IGM', <Side.BUY: 1>) 2 6073 0
1712719549452223000 ('EPT', <Side.SELL: 2>) 2 4946 0
1712719549452223010 ('MKU', <Side.SELL: 2>) 2 5371 0
1712719549452222994 ('BRV', <Side.BUY: 1>) 1 5474 0
[CANCELLED] 1712719549452222990 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712719549452222995 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712719549452222997 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712719549452222999 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712719549452222991 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712719549452223001 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712719549452223002 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712719549452223003 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712719549452223004 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712719549452223005 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712719549452223006 ('DLO', <Side.SELL: 2>)
1712719549452223024 ('DLO', <Side.BUY: 1>) 1 5122 5
[CANCELLED] 1712719549452222992 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712719549452223007 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712719549452223009 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712719549452223011 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712719549452223012 ('MKU', <Side.SELL: 2>)
1712719549452223025 ('MKU', <Side.BUY: 1>) 1 5363 12
[CANCELLED] 1712719549452223014 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712719549452223016 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712719549452223018 ('IGM', <Side.SELL: 2>)
1712719549452223026 ('IGM', <Side.BUY: 1>) 3 6012 32
[CANCELLED] 1712719549452223019 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712719549452223020 ('BRV', <Side.SELL: 2>)
[CANCELLED] 1712719549452223021 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712719549452223022 ('BRV', <Side.SELL: 2>)
1712719549452223046 ('IGM', <Side.BUY: 1>) 2 6012 12
1712719549452223048 ('IGM', <Side.BUY: 1>) 2 6004 0
1712719549452223027 ('BRV', <Side.BUY: 1>) 1 5497 0
1712719549452223052 ('BRV', <Side.BUY: 1>) 2 5477 0
1712719549452223054 ('BRV', <Side.BUY: 1>) 2 5457 0
1712719549452223040 ('MKU', <Side.BUY: 1>) 2 5355 0
1712719549452223029 ('EPT', <Side.SELL: 2>) 2 4982 0
1712719549452223056 ('BRV', <Side.BUY: 1>) 2 5437 0
1712719549452223034 ('DLO', <Side.BUY: 1>) 2 5107 0
[CANCELLED] 1712719549452223023 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712719549452223028 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712719549452223030 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712719549452223031 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712719549452223032 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712719549452223033 ('EPT', <Side.SELL: 2>)
1712719549452223058 ('EPT', <Side.BUY: 1>) 1 4976 16
[CANCELLED] 1712719549452223035 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712719549452223036 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712719549452223037 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712719549452223038 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712719549452223039 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712719549452223041 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712719549452223042 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712719549452223043 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712719549452223044 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712719549452223045 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712719549452223047 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712719549452223049 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712719549452223050 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712719549452223051 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712719549452223053 ('BRV', <Side.SELL: 2>)
[CANCELLED] 1712719549452223055 ('BRV', <Side.SELL: 2>)
[CANCELLED] 1712719549452223057 ('BRV', <Side.SELL: 2>)
1712719549452223082 ('IGM', <Side.SELL: 2>) 2 6027 -11
1712719549452223084 ('IGM', <Side.SELL: 2>) 2 6036 0
1712719549452223063 ('EPT', <Side.BUY: 1>) 2 4972 0
1712719549452223065 ('EPT', <Side.BUY: 1>) 2 4952 0
[CANCELLED] 1712719549452223064 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712719549452223066 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712719549452223067 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712719549452223068 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712719549452223059 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712719549452223069 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712719549452223070 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712719549452223071 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712719549452223072 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712719549452223073 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712719549452223074 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712719549452223060 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712719549452223075 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712719549452223076 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712719549452223077 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712719549452223078 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712719549452223079 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712719549452223080 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712719549452223061 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712719549452223081 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712719549452223083 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712719549452223085 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712719549452223086 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712719549452223062 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712719549452223087 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712719549452223088 ('BRV', <Side.SELL: 2>)
[CANCELLED] 1712719549452223089 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712719549452223090 ('BRV', <Side.SELL: 2>)
[CANCELLED] 1712719549452223091 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712719549452223092 ('BRV', <Side.SELL: 2>)
1712719549452223123 ('BRV', <Side.SELL: 2>) 2 5493 0
1712719549452223111 ('MKU', <Side.SELL: 2>) 2 5377 0
1712719549452223096 ('IGM', <Side.BUY: 1>) 3 6052 0
[CANCELLED] 1712719549452223093 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712719549452223098 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712719549452223099 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712719549452223100 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712719549452223101 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712719549452223102 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712719549452223103 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712719549452223094 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712719549452223104 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712719549452223105 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712719549452223106 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712719549452223107 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712719549452223108 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712719549452223109 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712719549452223095 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712719549452223110 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712719549452223112 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712719549452223113 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712719549452223114 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712719549452223115 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712719549452223116 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712719549452223117 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712719549452223118 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712719549452223119 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712719549452223120 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712719549452223121 ('IGM', <Side.SELL: 2>)
1712719549452223129 ('IGM', <Side.BUY: 1>) 2 6040 12
[CANCELLED] 1712719549452223097 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712719549452223122 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712719549452223124 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712719549452223125 ('BRV', <Side.SELL: 2>)
1712719549452223130 ('BRV', <Side.BUY: 1>) 1 5502 0
1712719549452223149 ('IGM', <Side.BUY: 1>) 2 6030 2
1712719549452223127 ('DLO', <Side.BUY: 1>) 1 5124 0
1712719549452223155 ('BRV', <Side.BUY: 1>) 2 5482 0
1712719549452223128 ('MKU', <Side.BUY: 1>) 1 5384 0
1712719549452223143 ('MKU', <Side.BUY: 1>) 2 5364 0
1712719549452223151 ('IGM', <Side.BUY: 1>) 2 6012 0
1712719549452223157 ('BRV', <Side.BUY: 1>) 2 5462 0
[CANCELLED] 1712719549452223126 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712719549452223131 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712719549452223132 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712719549452223133 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712719549452223134 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712719549452223135 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712719549452223136 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712719549452223137 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712719549452223138 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712719549452223139 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712719549452223140 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712719549452223141 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712719549452223142 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712719549452223144 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712719549452223145 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712719549452223146 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712719549452223147 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712719549452223148 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712719549452223150 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712719549452223152 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712719549452223153 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712719549452223154 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712719549452223156 ('BRV', <Side.SELL: 2>)
[CANCELLED] 1712719549452223158 ('BRV', <Side.SELL: 2>)
[CANCELLED] 1712719549452223159 ('BRV', <Side.BUY: 1>)
1712719549452223163 ('IGM', <Side.BUY: 1>) 2 6002 0
1712719549452223190 ('BRV', <Side.SELL: 2>) 2 5497 0
1712719549452223178 ('MKU', <Side.SELL: 2>) 2 5399 0
[CANCELLED] 1712719549452223160 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712719549452223165 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712719549452223166 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712719549452223167 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712719549452223168 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712719549452223169 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712719549452223170 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712719549452223161 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712719549452223171 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712719549452223172 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712719549452223173 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712719549452223174 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712719549452223175 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712719549452223176 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712719549452223162 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712719549452223177 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712719549452223179 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712719549452223180 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712719549452223181 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712719549452223182 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712719549452223183 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712719549452223184 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712719549452223185 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712719549452223186 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712719549452223187 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712719549452223188 ('IGM', <Side.SELL: 2>)
1712719549452223198 ('IGM', <Side.BUY: 1>) 2 5988 14
[CANCELLED] 1712719549452223164 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712719549452223189 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712719549452223191 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712719549452223192 ('BRV', <Side.SELL: 2>)
[CANCELLED] 1712719549452223193 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712719549452223194 ('BRV', <Side.SELL: 2>)
1712719549452223213 ('MKU', <Side.SELL: 2>) 2 5424 0
1712719549452223218 ('IGM', <Side.BUY: 1>) 2 5982 0
[CANCELLED] 1712719549452223195 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712719549452223200 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712719549452223201 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712719549452223202 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712719549452223203 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712719549452223204 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712719549452223205 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712719549452223196 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712719549452223206 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712719549452223207 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712719549452223208 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712719549452223209 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712719549452223210 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712719549452223211 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712719549452223197 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712719549452223212 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712719549452223214 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712719549452223215 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712719549452223216 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712719549452223217 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712719549452223219 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712719549452223220 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712719549452223221 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712719549452223222 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712719549452223223 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712719549452223199 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712719549452223224 ('BRV', <Side.BUY: 1>)
1712719549452223255 ('BRV', <Side.SELL: 2>) 2 5529 0
1712719549452223237 ('DLO', <Side.SELL: 2>) 2 5143 0
1712719549452223257 ('BRV', <Side.SELL: 2>) 2 5549 0
1712719549452223243 ('MKU', <Side.SELL: 2>) 2 5441 0
1712719549452223249 ('IGM', <Side.SELL: 2>) 2 5987 0
[CANCELLED] 1712719549452223225 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712719549452223230 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712719549452223231 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712719549452223232 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712719549452223233 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712719549452223234 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712719549452223235 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712719549452223226 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712719549452223236 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712719549452223238 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712719549452223239 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712719549452223240 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712719549452223241 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712719549452223227 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712719549452223242 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712719549452223244 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712719549452223245 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712719549452223246 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712719549452223247 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712719549452223228 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712719549452223248 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712719549452223250 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712719549452223251 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712719549452223252 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712719549452223253 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712719549452223229 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712719549452223254 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712719549452223256 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712719549452223258 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712719549452223259 ('BRV', <Side.SELL: 2>)
1712719549452223290 ('BRV', <Side.SELL: 2>) 2 5561 0
1712719549452223278 ('MKU', <Side.SELL: 2>) 2 5460 0
1712719549452223263 ('IGM', <Side.BUY: 1>) 1 5982 0
1712719549452223280 ('MKU', <Side.SELL: 2>) 2 5480 0
[CANCELLED] 1712719549452223260 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712719549452223265 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712719549452223266 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712719549452223267 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712719549452223268 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712719549452223269 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712719549452223270 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712719549452223261 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712719549452223271 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712719549452223272 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712719549452223273 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712719549452223274 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712719549452223275 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712719549452223276 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712719549452223262 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712719549452223277 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712719549452223279 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712719549452223281 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712719549452223282 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712719549452223283 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712719549452223284 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712719549452223285 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712719549452223286 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712719549452223287 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712719549452223288 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712719549452223264 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712719549452223289 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712719549452223291 ('BRV', <Side.BUY: 1>)
1712719549452223296 ('BRV', <Side.BUY: 1>) 1 5587 0
1712719549452223294 ('MKU', <Side.BUY: 1>) 1 5475 0
1712719549452223293 ('DLO', <Side.BUY: 1>) 1 5157 0
1712719549452223295 ('IGM', <Side.BUY: 1>) 1 5972 0
1712719549452223321 ('BRV', <Side.BUY: 1>) 2 5567 0
1712719549452223309 ('MKU', <Side.BUY: 1>) 2 5455 0
1712719549452223315 ('IGM', <Side.BUY: 1>) 2 5952 0
1712719549452223323 ('BRV', <Side.BUY: 1>) 2 5547 0
1712719549452223311 ('MKU', <Side.BUY: 1>) 2 5435 0
1712719549452223292 ('EPT', <Side.BUY: 1>) 1 5021 0
1712719549452223297 ('EPT', <Side.BUY: 1>) 2 5001 0
1712719549452223316 ('IGM', <Side.SELL: 2>) 2 6031 0
[CANCELLED] 1712719549452223298 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712719549452223299 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712719549452223300 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712719549452223301 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712719549452223302 ('EPT', <Side.SELL: 2>)
1712719549452223327 ('EPT', <Side.BUY: 1>) 1 4986 15
[CANCELLED] 1712719549452223303 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712719549452223304 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712719549452223305 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712719549452223306 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712719549452223307 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712719549452223308 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712719549452223310 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712719549452223312 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712719549452223313 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712719549452223314 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712719549452223317 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712719549452223318 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712719549452223319 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712719549452223320 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712719549452223322 ('BRV', <Side.SELL: 2>)
[CANCELLED] 1712719549452223324 ('BRV', <Side.SELL: 2>)
[CANCELLED] 1712719549452223325 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712719549452223326 ('BRV', <Side.SELL: 2>)
1712719549452223332 ('EPT', <Side.BUY: 1>) 2 4981 0
1712719549452223357 ('BRV', <Side.SELL: 2>) 2 5572 0
1712719549452223359 ('BRV', <Side.SELL: 2>) 2 5592 0
[CANCELLED] 1712719549452223333 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712719549452223334 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712719549452223335 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712719549452223336 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712719549452223337 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712719549452223328 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712719549452223338 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712719549452223339 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712719549452223340 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712719549452223341 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712719549452223342 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712719549452223343 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712719549452223329 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712719549452223344 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712719549452223345 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712719549452223346 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712719549452223347 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712719549452223348 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712719549452223349 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712719549452223330 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712719549452223350 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712719549452223351 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712719549452223352 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712719549452223353 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712719549452223354 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712719549452223355 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712719549452223331 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712719549452223356 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712719549452223358 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712719549452223360 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712719549452223361 ('BRV', <Side.SELL: 2>)
1712719549452223362 ('EPT', <Side.BUY: 1>) 1 4963 0
1712719549452223367 ('EPT', <Side.BUY: 1>) 2 4943 0
