1712597315734252289 ('EPT', 'ASK') 3 4789 -288
[CANCELLED] 1712597525390806744 ('DLO', 'BID')
[CANCELLED] 1712597525390806746 ('MKU', 'BID')
[CANCELLED] 1712597525390806750 ('BRV', 'BID')
[REJECTED] 1712597525390806753 ('JAK', 'BID')
[REJECTED] 1712597525390806754 ('JAK', 'BID')
[REJECTED] 1712597525390806755 ('JAK', 'BID')
[REJECTED] 1712597525390806756 ('JAK', 'BID')
[REJECTED] 1712597525390806757 ('JAK', 'BID')
[REJECTED] 1712597525390806758 ('EPT', 'BID')
[REJECTED] 1712597525390806759 ('EPT', 'ASK')
1712597525390806764 ('IGM', 'BID') 3 5696 23
1712597525390806767 ('BRV', 'ASK') 3 6393 -5
[REJECTED] 1712597525390806768 ('EPT', 'BID')
1712597525390806761 ('DLO', 'ASK') 3 5030 0
1712597525390806763 ('MKU', 'ASK') 3 5761 0
[CANCELLED] 1712597525390806760 ('DLO', 'BID')
[CANCELLED] 1712597525390806762 ('MKU', 'BID')
[CANCELLED] 1712597525390806765 ('IGM', 'ASK')
[CANCELLED] 1712597525390806766 ('BRV', 'BID')
[REJECTED] 1712597525390806769 ('JAK', 'BID')
[REJECTED] 1712597525390806770 ('JAK', 'BID')
[REJECTED] 1712597525390806771 ('JAK', 'BID')
[REJECTED] 1712597525390806772 ('JAK', 'BID')
[REJECTED] 1712597525390806773 ('JAK', 'BID')
[REJECTED] 1712597525390806774 ('EPT', 'BID')
[REJECTED] 1712597525390806775 ('EPT', 'ASK')
1712597525390806777 ('DLO', 'ASK') 3 5044 -5
1712597525390806779 ('MKU', 'ASK') 6 5767 -7
1712597525390806780 ('IGM', 'BID') 3 5627 22
1712597525390806783 ('BRV', 'ASK') 3 6427 -10
[REJECTED] 1712597525390806784 ('EPT', 'BID')
1712597525390806778 ('MKU', 'BID') 9 5758 0
1712597525390806782 ('BRV', 'BID') 12 6413 0
[CANCELLED] 1712597525390806776 ('DLO', 'BID')
[CANCELLED] 1712597525390806781 ('IGM', 'ASK')
[REJECTED] 1712597525390806785 ('JAK', 'BID')
[REJECTED] 1712597525390806786 ('JAK', 'BID')
[REJECTED] 1712597525390806787 ('JAK', 'BID')
[REJECTED] 1712597525390806788 ('JAK', 'BID')
[REJECTED] 1712597525390806789 ('JAK', 'BID')
[REJECTED] 1712597525390806790 ('EPT', 'BID')
[REJECTED] 1712597525390806791 ('EPT', 'ASK')
1712597525390806793 ('DLO', 'ASK') 3 5066 -3
1712597525390806794 ('MKU', 'BID') 3 5743 9
1712597525390806797 ('IGM', 'ASK') 9 5656 -18
[REJECTED] 1712597525390806798 ('BRV', 'BID')
[REJECTED] 1712597525390806800 ('EPT', 'BID')
1712597525390806799 ('BRV', 'ASK') 3 6413 0
1712597525390806796 ('IGM', 'BID') 3 5633 0
[CANCELLED] 1712597525390806792 ('DLO', 'BID')
[CANCELLED] 1712597525390806795 ('MKU', 'ASK')
1712597525390806801 ('SCP', 'ASK') 24 5747 -16
1712597525390806802 ('SCP', 'ASK') 6 5747 -17
1712597525390806802 ('SCP', 'ASK') 26 5746 -16
[REJECTED] 1712597525390806803 ('SCP', 'ASK')
[REJECTED] 1712597525390806804 ('SCP', 'ASK')
[REJECTED] 1712597525390806805 ('JAK', 'BID')
[REJECTED] 1712597525390806806 ('JAK', 'BID')
[REJECTED] 1712597525390806807 ('JAK', 'BID')
[REJECTED] 1712597525390806808 ('JAK', 'BID')
[REJECTED] 1712597525390806809 ('JAK', 'BID')
[REJECTED] 1712597525390806810 ('EPT', 'BID')
[REJECTED] 1712597525390806811 ('EPT', 'ASK')
1712597525390806812 ('DLO', 'BID') 18 5066 0
1712597525390806814 ('MKU', 'BID') 3 5747 1
1712597525390806816 ('IGM', 'BID') 3 5613 8
1712597525390806819 ('BRV', 'ASK') 3 6465 -35
[REJECTED] 1712597525390806820 ('EPT', 'BID')
1712597525390806813 ('DLO', 'ASK') 3 5070 0
[CANCELLED] 1712597525390806815 ('MKU', 'ASK')
[CANCELLED] 1712597525390806817 ('IGM', 'ASK')
[CANCELLED] 1712597525390806818 ('BRV', 'BID')
[REJECTED] 1712597525390806821 ('JAK', 'BID')
[REJECTED] 1712597525390806822 ('JAK', 'BID')
[REJECTED] 1712597525390806823 ('JAK', 'BID')
[REJECTED] 1712597525390806824 ('JAK', 'BID')
[REJECTED] 1712597525390806825 ('JAK', 'BID')
[REJECTED] 1712597525390806826 ('EPT', 'BID')
[REJECTED] 1712597525390806827 ('EPT', 'ASK')
1712597525390806829 ('DLO', 'ASK') 3 5090 -19
1712597525390806830 ('MKU', 'BID') 3 5722 4
1712597525390806832 ('IGM', 'BID') 3 5560 22
1712597525390806834 ('BRV', 'BID') 6 6500 5
[REJECTED] 1712597525390806836 ('EPT', 'BID')
[CANCELLED] 1712597525390806828 ('DLO', 'BID')
[CANCELLED] 1712597525390806831 ('MKU', 'ASK')
[CANCELLED] 1712597525390806833 ('IGM', 'ASK')
[CANCELLED] 1712597525390806835 ('BRV', 'ASK')
[REJECTED] 1712597525390806837 ('JAK', 'BID')
[REJECTED] 1712597525390806838 ('JAK', 'BID')
[REJECTED] 1712597525390806839 ('JAK', 'BID')
[REJECTED] 1712597525390806840 ('JAK', 'BID')
[REJECTED] 1712597525390806841 ('JAK', 'BID')
[REJECTED] 1712597525390806842 ('EPT', 'BID')
[REJECTED] 1712597525390806843 ('EPT', 'ASK')
1712597525390806847 ('MKU', 'ASK') 12 5729 -9
1712597525390806849 ('IGM', 'ASK') 9 5510 0
1712597525390806850 ('BRV', 'BID') 3 6384 33
[REJECTED] 1712597525390806852 ('EPT', 'BID')
1712597525390806845 ('DLO', 'ASK') 3 5100 0
[CANCELLED] 1712597525390806844 ('DLO', 'BID')
[CANCELLED] 1712597525390806846 ('MKU', 'BID')
[CANCELLED] 1712597525390806848 ('IGM', 'BID')
[CANCELLED] 1712597525390806851 ('BRV', 'ASK')
[REJECTED] 1712597525390806853 ('JAK', 'BID')
[REJECTED] 1712597525390806854 ('JAK', 'BID')
[REJECTED] 1712597525390806855 ('JAK', 'BID')
[REJECTED] 1712597525390806856 ('JAK', 'BID')
[REJECTED] 1712597525390806857 ('JAK', 'BID')
[REJECTED] 1712597525390806858 ('EPT', 'BID')
[REJECTED] 1712597525390806859 ('EPT', 'ASK')
1712597525390806863 ('MKU', 'ASK') 3 5782 -20
1712597525390806865 ('IGM', 'ASK') 3 5585 -31
1712597525390806866 ('BRV', 'BID') 3 6341 4
[REJECTED] 1712597525390806868 ('EPT', 'BID')
[CANCELLED] 1712597525390806860 ('DLO', 'BID')
[CANCELLED] 1712597525390806861 ('DLO', 'ASK')
[CANCELLED] 1712597525390806862 ('MKU', 'BID')
[CANCELLED] 1712597525390806864 ('IGM', 'BID')
[CANCELLED] 1712597525390806867 ('BRV', 'ASK')
[REJECTED] 1712597525390806869 ('JAK', 'BID')
[REJECTED] 1712597525390806870 ('JAK', 'BID')
[REJECTED] 1712597525390806871 ('JAK', 'BID')
[REJECTED] 1712597525390806872 ('JAK', 'BID')
[REJECTED] 1712597525390806873 ('JAK', 'BID')
[REJECTED] 1712597525390806874 ('EPT', 'BID')
[REJECTED] 1712597525390806875 ('EPT', 'ASK')
1712597525390806878 ('MKU', 'BID') 9 5806 0
1712597525390806881 ('IGM', 'ASK') 3 5639 -7
1712597525390806883 ('BRV', 'ASK') 12 6330 -12
[REJECTED] 1712597525390806884 ('EPT', 'BID')
1712597525390806876 ('DLO', 'BID') 12 5107 0
[CANCELLED] 1712597525390806877 ('DLO', 'ASK')
[CANCELLED] 1712597525390806879 ('MKU', 'ASK')
[CANCELLED] 1712597525390806880 ('IGM', 'BID')
[CANCELLED] 1712597525390806882 ('BRV', 'BID')
[REJECTED] 1712597525390806885 ('JAK', 'BID')
[REJECTED] 1712597525390806886 ('JAK', 'BID')
[REJECTED] 1712597525390806887 ('JAK', 'BID')
[REJECTED] 1712597525390806888 ('JAK', 'BID')
[REJECTED] 1712597525390806889 ('JAK', 'BID')
[REJECTED] 1712597525390806890 ('EPT', 'BID')
[REJECTED] 1712597525390806891 ('EPT', 'ASK')
1712597525390806892 ('DLO', 'BID') 3 5089 13
1712597525390806895 ('MKU', 'ASK') 6 5787 -6
1712597525390806897 ('IGM', 'ASK') 3 5673 -22
1712597525390806899 ('BRV', 'ASK') 3 6413 -4
[REJECTED] 1712597525390806900 ('EPT', 'BID')
1712597525390806898 ('BRV', 'BID') 6 6405 0
[CANCELLED] 1712597525390806893 ('DLO', 'ASK')
[CANCELLED] 1712597525390806894 ('MKU', 'BID')
[CANCELLED] 1712597525390806896 ('IGM', 'BID')
[REJECTED] 1712597525390806901 ('JAK', 'BID')
[REJECTED] 1712597525390806902 ('JAK', 'BID')
[REJECTED] 1712597525390806903 ('JAK', 'BID')
[REJECTED] 1712597525390806904 ('JAK', 'BID')
[REJECTED] 1712597525390806905 ('JAK', 'BID')
[REJECTED] 1712597525390806906 ('EPT', 'BID')
[REJECTED] 1712597525390806907 ('EPT', 'ASK')
1712597525390806914 ('BRV', 'BID') 3 6382 18
[REJECTED] 1712597525390806916 ('EPT', 'BID')
1712597525390806909 ('DLO', 'ASK') 12 5077 0
1712597525390806912 ('IGM', 'BID') 15 5694 0
1712597525390806910 ('MKU', 'BID') 6 5800 0
[CANCELLED] 1712597525390806908 ('DLO', 'BID')
[CANCELLED] 1712597525390806911 ('MKU', 'ASK')
[CANCELLED] 1712597525390806913 ('IGM', 'ASK')
[CANCELLED] 1712597525390806915 ('BRV', 'ASK')
[REJECTED] 1712597525390806917 ('JAK', 'BID')
[REJECTED] 1712597525390806918 ('JAK', 'BID')
[REJECTED] 1712597525390806919 ('JAK', 'BID')
[REJECTED] 1712597525390806920 ('JAK', 'BID')
[REJECTED] 1712597525390806921 ('JAK', 'BID')
[REJECTED] 1712597525390806922 ('EPT', 'BID')
[REJECTED] 1712597525390806923 ('EPT', 'ASK')
1712597525390806924 ('DLO', 'BID') 6 5112 2
1712597525390806926 ('MKU', 'BID') 3 5779 9
1712597525390806928 ('IGM', 'BID') 3 5672 7
[REJECTED] 1712597525390806932 ('EPT', 'BID')
1712597525390806930 ('BRV', 'BID') 3 6334 0
1712597525390806931 ('BRV', 'ASK') 6 6338 0
1712597525390806927 ('MKU', 'ASK') 6 5792 0
[CANCELLED] 1712597525390806925 ('DLO', 'ASK')
[CANCELLED] 1712597525390806929 ('IGM', 'ASK')
[REJECTED] 1712597525390806933 ('JAK', 'BID')
[REJECTED] 1712597525390806934 ('JAK', 'BID')
[REJECTED] 1712597525390806935 ('JAK', 'BID')
[REJECTED] 1712597525390806936 ('JAK', 'BID')
[REJECTED] 1712597525390806937 ('JAK', 'BID')
[REJECTED] 1712597525390806938 ('EPT', 'BID')
[REJECTED] 1712597525390806939 ('EPT', 'ASK')
1712597525390806940 ('DLO', 'BID') 3 5070 19
1712597525390806943 ('MKU', 'ASK') 9 5814 -27
1712597525390806945 ('IGM', 'ASK') 9 5670 -3
1712597525390806947 ('BRV', 'ASK') 3 6414 -44
[REJECTED] 1712597525390806948 ('EPT', 'BID')
[CANCELLED] 1712597525390806941 ('DLO', 'ASK')
[CANCELLED] 1712597525390806942 ('MKU', 'BID')
[CANCELLED] 1712597525390806944 ('IGM', 'BID')
[CANCELLED] 1712597525390806946 ('BRV', 'BID')
[REJECTED] 1712597525390806949 ('JAK', 'BID')
[REJECTED] 1712597525390806950 ('JAK', 'BID')
[REJECTED] 1712597525390806951 ('JAK', 'BID')
[REJECTED] 1712597525390806952 ('JAK', 'BID')
[REJECTED] 1712597525390806953 ('JAK', 'BID')
[REJECTED] 1712597525390806954 ('EPT', 'BID')
[REJECTED] 1712597525390806955 ('EPT', 'ASK')
1712597525390806957 ('DLO', 'ASK') 9 5042 -1
1712597525390806959 ('MKU', 'ASK') 3 5840 -11
1712597525390806961 ('IGM', 'ASK') 3 5691 -9
1712597525390806963 ('BRV', 'ASK') 3 6446 -10
[REJECTED] 1712597525390806964 ('EPT', 'BID')
1712597525390806960 ('IGM', 'BID') 6 5678 0
[CANCELLED] 1712597525390806956 ('DLO', 'BID')
[CANCELLED] 1712597525390806958 ('MKU', 'BID')
[CANCELLED] 1712597525390806962 ('BRV', 'BID')
[REJECTED] 1712597525390806965 ('JAK', 'BID')
[REJECTED] 1712597525390806966 ('JAK', 'BID')
[REJECTED] 1712597525390806967 ('JAK', 'BID')
[REJECTED] 1712597525390806968 ('JAK', 'BID')
[REJECTED] 1712597525390806969 ('JAK', 'BID')
[REJECTED] 1712597525390806970 ('EPT', 'BID')
[REJECTED] 1712597525390806971 ('EPT', 'ASK')
1712597525390806973 ('DLO', 'ASK') 3 5052 0
1712597525390806974 ('MKU', 'BID') 9 5844 1
1712597525390806976 ('IGM', 'BID') 3 5595 57
1712597525390806979 ('BRV', 'ASK') 3 6480 -6
[REJECTED] 1712597525390806980 ('EPT', 'BID')
1712597525390806972 ('DLO', 'BID') 6 5050 0
[CANCELLED] 1712597525390806975 ('MKU', 'ASK')
[CANCELLED] 1712597525390806977 ('IGM', 'ASK')
[CANCELLED] 1712597525390806978 ('BRV', 'BID')
[REJECTED] 1712597525390806981 ('JAK', 'BID')
[REJECTED] 1712597525390806982 ('JAK', 'BID')
[REJECTED] 1712597525390806983 ('JAK', 'BID')
[REJECTED] 1712597525390806984 ('JAK', 'BID')
[REJECTED] 1712597525390806985 ('JAK', 'BID')
[REJECTED] 1712597525390806986 ('EPT', 'BID')
[REJECTED] 1712597525390806987 ('EPT', 'ASK')
1712597525390806990 ('MKU', 'BID') 3 5836 7
1712597525390806993 ('IGM', 'ASK') 6 5622 -8
1712597525390806994 ('BRV', 'BID') 10 6448 42
1712597525390806994 ('BRV', 'BID') 2 6449 41
[REJECTED] 1712597525390806996 ('EPT', 'BID')
1712597525390806989 ('DLO', 'ASK') 3 5040 0
[CANCELLED] 1712597525390806988 ('DLO', 'BID')
[CANCELLED] 1712597525390806991 ('MKU', 'ASK')
[CANCELLED] 1712597525390806992 ('IGM', 'BID')
[CANCELLED] 1712597525390806995 ('BRV', 'ASK')
[REJECTED] 1712597525390806997 ('JAK', 'BID')
[REJECTED] 1712597525390806998 ('JAK', 'BID')
[REJECTED] 1712597525390806999 ('JAK', 'BID')
[REJECTED] 1712597525390807000 ('JAK', 'BID')
[REJECTED] 1712597525390807001 ('JAK', 'BID')
[REJECTED] 1712597525390807002 ('EPT', 'BID')
[REJECTED] 1712597525390807003 ('EPT', 'ASK')
1712597525390807005 ('DLO', 'ASK') 3 5059 -7
1712597525390807007 ('MKU', 'ASK') 9 5832 -1
1712597525390807009 ('IGM', 'ASK') 3 5637 0
1712597525390807011 ('BRV', 'ASK') 6 6461 -26
[REJECTED] 1712597525390807012 ('EPT', 'BID')
1712597525390807008 ('IGM', 'BID') 6 5633 0
[CANCELLED] 1712597525390807004 ('DLO', 'BID')
[CANCELLED] 1712597525390807006 ('MKU', 'BID')
[CANCELLED] 1712597525390807010 ('BRV', 'BID')
[REJECTED] 1712597525390807013 ('JAK', 'BID')
[REJECTED] 1712597525390807014 ('JAK', 'BID')
[REJECTED] 1712597525390807015 ('JAK', 'BID')
[REJECTED] 1712597525390807016 ('JAK', 'BID')
[REJECTED] 1712597525390807017 ('JAK', 'BID')
[REJECTED] 1712597525390807018 ('EPT', 'BID')
[REJECTED] 1712597525390807019 ('EPT', 'ASK')
1712597525390807020 ('DLO', 'BID') 9 5038 37
1712597525390807023 ('MKU', 'ASK') 3 5843 -12
1712597525390807024 ('IGM', 'BID') 3 5612 14
[REJECTED] 1712597525390807028 ('EPT', 'BID')
1712597525390807026 ('BRV', 'BID') 6 6491 0
1712597525390807021 ('DLO', 'ASK') 3 5079 0
1712597525390807025 ('IGM', 'ASK') 3 5630 0
[CANCELLED] 1712597525390807022 ('MKU', 'BID')
[CANCELLED] 1712597525390807027 ('BRV', 'ASK')
[REJECTED] 1712597525390807029 ('JAK', 'BID')
[REJECTED] 1712597525390807030 ('JAK', 'BID')
[REJECTED] 1712597525390807031 ('JAK', 'BID')
[REJECTED] 1712597525390807032 ('JAK', 'BID')
[REJECTED] 1712597525390807033 ('JAK', 'BID')
[REJECTED] 1712597525390807034 ('EPT', 'BID')
[REJECTED] 1712597525390807035 ('EPT', 'ASK')
1712597525390807037 ('DLO', 'ASK') 3 5080 -17
1712597525390807038 ('MKU', 'BID') 9 5826 3
1712597525390807041 ('IGM', 'ASK') 6 5649 -30
1712597525390807043 ('BRV', 'ASK') 6 6471 -12
[REJECTED] 1712597525390807044 ('EPT', 'BID')
1712597525390807042 ('BRV', 'BID') 3 6455 0
[CANCELLED] 1712597525390807036 ('DLO', 'BID')
[CANCELLED] 1712597525390807039 ('MKU', 'ASK')
[CANCELLED] 1712597525390807040 ('IGM', 'BID')
[REJECTED] 1712597525390807045 ('JAK', 'BID')
[REJECTED] 1712597525390807046 ('JAK', 'BID')
[REJECTED] 1712597525390807047 ('JAK', 'BID')
[REJECTED] 1712597525390807048 ('JAK', 'BID')
[REJECTED] 1712597525390807049 ('JAK', 'BID')
[REJECTED] 1712597525390807050 ('EPT', 'BID')
[REJECTED] 1712597525390807051 ('EPT', 'ASK')
1712597525390807055 ('MKU', 'ASK') 6 5833 -3
1712597525390807058 ('BRV', 'BID') 3 6412 32
[REJECTED] 1712597525390807060 ('EPT', 'BID')
1712597525390807056 ('IGM', 'BID') 6 5681 0
1712597525390807052 ('DLO', 'BID') 6 5091 0
[CANCELLED] 1712597525390807053 ('DLO', 'ASK')
[CANCELLED] 1712597525390807054 ('MKU', 'BID')
[CANCELLED] 1712597525390807057 ('IGM', 'ASK')
[CANCELLED] 1712597525390807059 ('BRV', 'ASK')
[REJECTED] 1712597525390807061 ('JAK', 'BID')
[REJECTED] 1712597525390807062 ('JAK', 'BID')
[REJECTED] 1712597525390807063 ('JAK', 'BID')
[REJECTED] 1712597525390807064 ('JAK', 'BID')
[REJECTED] 1712597525390807065 ('JAK', 'BID')
[REJECTED] 1712597525390807066 ('EPT', 'BID')
[REJECTED] 1712597525390807067 ('EPT', 'ASK')
1712597525390807070 ('MKU', 'BID') 6 5841 11
1712597525390807072 ('IGM', 'BID') 3 5599 24
1712597525390807075 ('BRV', 'ASK') 6 6414 -44
[REJECTED] 1712597525390807076 ('EPT', 'BID')
1712597525390807069 ('DLO', 'ASK') 6 5082 0
[CANCELLED] 1712597525390807068 ('DLO', 'BID')
[CANCELLED] 1712597525390807071 ('MKU', 'ASK')
[CANCELLED] 1712597525390807073 ('IGM', 'ASK')
[CANCELLED] 1712597525390807074 ('BRV', 'BID')
[REJECTED] 1712597525390807077 ('JAK', 'BID')
[REJECTED] 1712597525390807078 ('JAK', 'BID')
[REJECTED] 1712597525390807079 ('JAK', 'BID')
[REJECTED] 1712597525390807080 ('JAK', 'BID')
[REJECTED] 1712597525390807081 ('JAK', 'BID')
[REJECTED] 1712597525390807082 ('EPT', 'BID')
[REJECTED] 1712597525390807083 ('EPT', 'ASK')
1712597525390807085 ('DLO', 'ASK') 3 5111 -9
1712597525390807086 ('MKU', 'BID') 3 5807 10
1712597525390807089 ('IGM', 'ASK') 9 5613 -3
[REJECTED] 1712597525390807092 ('EPT', 'BID')
1712597525390807091 ('BRV', 'ASK') 3 6419 0
1712597525390807088 ('IGM', 'BID') 3 5606 0
[CANCELLED] 1712597525390807084 ('DLO', 'BID')
[CANCELLED] 1712597525390807087 ('MKU', 'ASK')
[CANCELLED] 1712597525390807090 ('BRV', 'BID')
[REJECTED] 1712597525390807093 ('JAK', 'BID')
[REJECTED] 1712597525390807094 ('JAK', 'BID')
[REJECTED] 1712597525390807095 ('JAK', 'BID')
[REJECTED] 1712597525390807096 ('JAK', 'BID')
[REJECTED] 1712597525390807097 ('JAK', 'BID')
[REJECTED] 1712597525390807098 ('EPT', 'BID')
[REJECTED] 1712597525390807099 ('EPT', 'ASK')
1712597525390807102 ('MKU', 'BID') 3 5768 16
1712597525390807105 ('IGM', 'ASK') 3 5623 -18
1712597525390807107 ('BRV', 'ASK') 3 6438 -7
[REJECTED] 1712597525390807108 ('EPT', 'BID')
1712597525390807100 ('DLO', 'BID') 9 5110 0
[CANCELLED] 1712597525390807101 ('DLO', 'ASK')
[CANCELLED] 1712597525390807103 ('MKU', 'ASK')
[CANCELLED] 1712597525390807104 ('IGM', 'BID')
[CANCELLED] 1712597525390807106 ('BRV', 'BID')
[REJECTED] 1712597525390807109 ('JAK', 'BID')
[REJECTED] 1712597525390807110 ('JAK', 'BID')
[REJECTED] 1712597525390807111 ('JAK', 'BID')
[REJECTED] 1712597525390807112 ('JAK', 'BID')
[REJECTED] 1712597525390807113 ('JAK', 'BID')
[REJECTED] 1712597525390807114 ('EPT', 'BID')
[REJECTED] 1712597525390807115 ('EPT', 'ASK')
1712597525390807116 ('DLO', 'BID') 3 5094 0
1712597525390807119 ('MKU', 'ASK') 12 5763 -29
1712597525390807121 ('IGM', 'ASK') 3 5652 -9
1712597525390807123 ('BRV', 'ASK') 3 6469 -11
[REJECTED] 1712597525390807124 ('EPT', 'BID')
1712597525390807117 ('DLO', 'ASK') 6 5098 0
[CANCELLED] 1712597525390807118 ('MKU', 'BID')
[CANCELLED] 1712597525390807120 ('IGM', 'BID')
[CANCELLED] 1712597525390807122 ('BRV', 'BID')
[REJECTED] 1712597525390807125 ('JAK', 'BID')
[REJECTED] 1712597525390807126 ('JAK', 'BID')
[REJECTED] 1712597525390807127 ('JAK', 'BID')
[REJECTED] 1712597525390807128 ('JAK', 'BID')
[REJECTED] 1712597525390807129 ('JAK', 'BID')
[REJECTED] 1712597525390807130 ('EPT', 'BID')
[REJECTED] 1712597525390807131 ('EPT', 'ASK')
1712597525390807133 ('DLO', 'ASK') 3 5115 -12
1712597525390807134 ('MKU', 'BID') 6 5798 7
1712597525390807137 ('IGM', 'ASK') 3 5732 -37
1712597525390807138 ('BRV', 'BID') 15 6471 2
[REJECTED] 1712597525390807140 ('EPT', 'BID')
1712597525390807139 ('BRV', 'ASK') 3 6477 0
1712597525390807136 ('IGM', 'BID') 9 5691 0
[CANCELLED] 1712597525390807132 ('DLO', 'BID')
[CANCELLED] 1712597525390807135 ('MKU', 'ASK')
[REJECTED] 1712597525390807141 ('JAK', 'BID')
[REJECTED] 1712597525390807142 ('JAK', 'BID')
[REJECTED] 1712597525390807143 ('JAK', 'BID')
[REJECTED] 1712597525390807144 ('JAK', 'BID')
[REJECTED] 1712597525390807145 ('JAK', 'BID')
[REJECTED] 1712597525390807146 ('EPT', 'BID')
[REJECTED] 1712597525390807147 ('EPT', 'ASK')
1712597525390807149 ('DLO', 'ASK') 3 5130 -3
1712597525390807150 ('MKU', 'BID') 3 5754 14
1712597525390807152 ('IGM', 'BID') 12 5678 29
1712597525390807154 ('BRV', 'BID') 3 6405 71
[REJECTED] 1712597525390807156 ('EPT', 'BID')
[CANCELLED] 1712597525390807148 ('DLO', 'BID')
[CANCELLED] 1712597525390807151 ('MKU', 'ASK')
[CANCELLED] 1712597525390807153 ('IGM', 'ASK')
[CANCELLED] 1712597525390807155 ('BRV', 'ASK')
[REJECTED] 1712597525390807157 ('JAK', 'BID')
[REJECTED] 1712597525390807158 ('JAK', 'BID')
[REJECTED] 1712597525390807159 ('JAK', 'BID')
[REJECTED] 1712597525390807160 ('JAK', 'BID')
[REJECTED] 1712597525390807161 ('JAK', 'BID')
[REJECTED] 1712597525390807162 ('EPT', 'BID')
[REJECTED] 1712597525390807163 ('EPT', 'ASK')
1712597525390807165 ('DLO', 'ASK') 3 5159 -8
1712597525390807167 ('MKU', 'ASK') 9 5765 -10
1712597525390807168 ('IGM', 'BID') 3 5606 19
1712597525390807170 ('BRV', 'BID') 3 6333 5
[REJECTED] 1712597525390807172 ('EPT', 'BID')
[CANCELLED] 1712597525390807164 ('DLO', 'BID')
[CANCELLED] 1712597525390807166 ('MKU', 'BID')
[CANCELLED] 1712597525390807169 ('IGM', 'ASK')
[CANCELLED] 1712597525390807171 ('BRV', 'ASK')
[REJECTED] 1712597525390807173 ('EPT', 'BID')
[REJECTED] 1712597525390807174 ('EPT', 'ASK')
1712597525390807176 ('DLO', 'ASK') 3 5190 -16
1712597525390807180 ('IGM', 'ASK') 9 5622 -4
[REJECTED] 1712597525390807183 ('EPT', 'BID')
1712597525390807177 ('MKU', 'BID') 6 5767 0
1712597525390807181 ('BRV', 'BID') 3 6288 0
1712597525390807179 ('IGM', 'BID') 3 5614 0
[CANCELLED] 1712597525390807175 ('DLO', 'BID')
[CANCELLED] 1712597525390807178 ('MKU', 'ASK')
[CANCELLED] 1712597525390807182 ('BRV', 'ASK')
[REJECTED] 1712597525390807184 ('EPT', 'BID')
[REJECTED] 1712597525390807185 ('EPT', 'ASK')
1712597525390807188 ('MKU', 'BID') 3 5723 9
1712597525390807190 ('IGM', 'BID') 6 5612 2
1712597525390807192 ('BRV', 'BID') 3 6273 0
[REJECTED] 1712597525390807194 ('EPT', 'BID')
[CANCELLED] 1712597525390807186 ('DLO', 'BID')
[CANCELLED] 1712597525390807187 ('DLO', 'ASK')
[CANCELLED] 1712597525390807189 ('MKU', 'ASK')
[CANCELLED] 1712597525390807191 ('IGM', 'ASK')
[CANCELLED] 1712597525390807193 ('BRV', 'ASK')
[REJECTED] 1712597525390807195 ('EPT', 'BID')
[REJECTED] 1712597525390807196 ('EPT', 'ASK')
[REJECTED] 1712597525390807205 ('EPT', 'BID')
1712597525390807202 ('IGM', 'ASK') 6 5611 0
1712597525390807201 ('IGM', 'BID') 3 5605 0
[CANCELLED] 1712597525390807197 ('DLO', 'BID')
[CANCELLED] 1712597525390807198 ('DLO', 'ASK')
[CANCELLED] 1712597525390807199 ('MKU', 'BID')
[CANCELLED] 1712597525390807200 ('MKU', 'ASK')
[CANCELLED] 1712597525390807203 ('BRV', 'BID')
[CANCELLED] 1712597525390807204 ('BRV', 'ASK')
[REJECTED] 1712597525390807206 ('EPT', 'BID')
[REJECTED] 1712597525390807207 ('EPT', 'ASK')
1712597525390807209 ('DLO', 'ASK') 9 5205 0
[REJECTED] 1712597525390807216 ('EPT', 'BID')
1712597525390807213 ('IGM', 'ASK') 3 5612 0
1712597525390807212 ('IGM', 'BID') 3 5604 0
[CANCELLED] 1712597525390807208 ('DLO', 'BID')
[CANCELLED] 1712597525390807210 ('MKU', 'BID')
[CANCELLED] 1712597525390807211 ('MKU', 'ASK')
[CANCELLED] 1712597525390807214 ('BRV', 'BID')
[CANCELLED] 1712597525390807215 ('BRV', 'ASK')
[REJECTED] 1712597525390807217 ('EPT', 'BID')
[REJECTED] 1712597525390807218 ('EPT', 'ASK')
[REJECTED] 1712597525390807227 ('EPT', 'BID')
[CANCELLED] 1712597525390807219 ('DLO', 'BID')
[CANCELLED] 1712597525390807220 ('DLO', 'ASK')
[CANCELLED] 1712597525390807221 ('MKU', 'BID')
[CANCELLED] 1712597525390807222 ('MKU', 'ASK')
[CANCELLED] 1712597525390807223 ('IGM', 'BID')
[CANCELLED] 1712597525390807224 ('IGM', 'ASK')
[CANCELLED] 1712597525390807225 ('BRV', 'BID')
[CANCELLED] 1712597525390807226 ('BRV', 'ASK')
[REJECTED] 1712597525390807228 ('EPT', 'BID')
[REJECTED] 1712597525390807229 ('EPT', 'ASK')
[REJECTED] 1712597525390807238 ('EPT', 'BID')
1712597525390807235 ('IGM', 'ASK') 6 5612 0
1712597525390807234 ('IGM', 'BID') 6 5604 0
[CANCELLED] 1712597525390807230 ('DLO', 'BID')
[CANCELLED] 1712597525390807231 ('DLO', 'ASK')
[CANCELLED] 1712597525390807232 ('MKU', 'BID')
[CANCELLED] 1712597525390807233 ('MKU', 'ASK')
[CANCELLED] 1712597525390807236 ('BRV', 'BID')
[CANCELLED] 1712597525390807237 ('BRV', 'ASK')
