1712598524163483649 ('EPT', 'ASK') 1 4789 -288
1712598524163484586 ('MKU', 'BID') 1 4311 17
1712598524163484588 ('IGM', 'BID') 1 5608 1
1712598524163484589 ('IGM', 'ASK') 2 5613 0
1712598524163484590 ('BRV', 'BID') 1 5378 0
1712598524163484587 ('MKU', 'ASK') 1 4332 0
[CANCELLED] 1712598524163484583 ('EPT', 'ASK')
[CANCELLED] 1712598524163484585 ('DLO', 'ASK')
[CANCELLED] 1712598524163484591 ('BRV', 'ASK')
1712598524163484593 ('EPT', 'ASK') 2 4624 -14
1712598524163484594 ('DLO', 'BID') 1 4722 14
1712598524163484597 ('MKU', 'ASK') 1 4360 -13
1712598524163484599 ('IGM', 'ASK') 1 5696 -9
1712598524163484601 ('BRV', 'ASK') 3 5373 -4
[CANCELLED] 1712598524163484592 ('EPT', 'BID')
[CANCELLED] 1712598524163484595 ('DLO', 'ASK')
[CANCELLED] 1712598524163484596 ('MKU', 'BID')
[CANCELLED] 1712598524163484598 ('IGM', 'BID')
[CANCELLED] 1712598524163484600 ('BRV', 'BID')
1712598524163484605 ('DLO', 'ASK') 4 4706 0
1712598524163484611 ('BRV', 'ASK') 1 5397 -7
1712598524163484610 ('BRV', 'BID') 2 5386 0
1712598524163484609 ('IGM', 'ASK') 1 5714 0
1712598524163484606 ('MKU', 'BID') 2 4344 0
[CANCELLED] 1712598524163484602 ('EPT', 'BID')
[CANCELLED] 1712598524163484603 ('EPT', 'ASK')
[CANCELLED] 1712598524163484604 ('DLO', 'BID')
[CANCELLED] 1712598524163484607 ('MKU', 'ASK')
[CANCELLED] 1712598524163484608 ('IGM', 'BID')
1712598524163484616 ('MKU', 'BID') 3 4331 12
1712598524163484619 ('IGM', 'ASK') 1 5721 -1
1712598524163484620 ('BRV', 'BID') 1 5343 29
1712598524163484614 ('DLO', 'BID') 2 4717 0
1712598524163484612 ('EPT', 'BID') 3 4661 0
1712598524163484613 ('EPT', 'ASK') 2 4663 0
[CANCELLED] 1712598524163484615 ('DLO', 'ASK')
[CANCELLED] 1712598524163484617 ('MKU', 'ASK')
[CANCELLED] 1712598524163484618 ('IGM', 'BID')
[CANCELLED] 1712598524163484621 ('BRV', 'ASK')
1712598524163484628 ('IGM', 'ASK') 1 5725 0
1712598524163484629 ('BRV', 'BID') 1 5346 1
1712598524163484625 ('DLO', 'ASK') 2 4713 0
1712598524163484623 ('EPT', 'ASK') 3 4654 0
[CANCELLED] 1712598524163484622 ('EPT', 'BID')
[CANCELLED] 1712598524163484624 ('DLO', 'BID')
[CANCELLED] 1712598524163484626 ('MKU', 'ASK')
[CANCELLED] 1712598524163484627 ('IGM', 'BID')
[CANCELLED] 1712598524163484630 ('BRV', 'ASK')
1712598524163484632 ('EPT', 'ASK') 1 4677 -8
1712598524163484639 ('BRV', 'ASK') 3 5329 0
1712598524163484637 ('IGM', 'ASK') 1 5737 0
1712598524163484634 ('DLO', 'ASK') 1 4724 0
1712598524163484638 ('BRV', 'BID') 1 5325 0
[CANCELLED] 1712598524163484631 ('EPT', 'BID')
[CANCELLED] 1712598524163484633 ('DLO', 'BID')
[CANCELLED] 1712598524163484635 ('MKU', 'ASK')
[CANCELLED] 1712598524163484636 ('IGM', 'BID')
1712598524163484640 ('EPT', 'BID') 3 4649 22
1712598524163484643 ('DLO', 'ASK') 1 4740 -8
1712598524163484646 ('IGM', 'ASK') 1 5745 0
1712598524163484647 ('BRV', 'BID') 1 5260 46
1712598524163484642 ('DLO', 'BID') 3 4730 0
[CANCELLED] 1712598524163484641 ('EPT', 'ASK')
[CANCELLED] 1712598524163484644 ('MKU', 'ASK')
[CANCELLED] 1712598524163484645 ('IGM', 'BID')
[CANCELLED] 1712598524163484648 ('BRV', 'ASK')
1712598524163484651 ('DLO', 'BID') 1 4710 0
1712598524163484654 ('IGM', 'BID') 7 5783 7
1712598524163484656 ('BRV', 'BID') 1 5186 15
1712598524163484650 ('EPT', 'ASK') 2 4645 0
[CANCELLED] 1712598524163484649 ('EPT', 'BID')
[CANCELLED] 1712598524163484652 ('DLO', 'ASK')
[CANCELLED] 1712598524163484653 ('MKU', 'ASK')
[CANCELLED] 1712598524163484655 ('IGM', 'ASK')
[CANCELLED] 1712598524163484657 ('BRV', 'ASK')
1712598524163484659 ('EPT', 'ASK') 1 4650 0
1712598524163484661 ('DLO', 'ASK') 2 4719 -8
1712598524163484662 ('MKU', 'ASK') 7 4233 -12
1712598524163484663 ('IGM', 'BID') 1 5724 17
1712598524163484665 ('BRV', 'BID') 1 5156 8
[CANCELLED] 1712598524163484658 ('EPT', 'BID')
[CANCELLED] 1712598524163484660 ('DLO', 'BID')
[CANCELLED] 1712598524163484664 ('IGM', 'ASK')
[CANCELLED] 1712598524163484666 ('BRV', 'ASK')
1712598524163484668 ('EPT', 'ASK') 1 4658 -1
1712598524163484670 ('DLO', 'ASK') 1 4750 -5
1712598524163484671 ('MKU', 'BID') 1 4233 4
1712598524163484674 ('IGM', 'ASK') 3 5730 -7
1712598524163484675 ('BRV', 'BID') 1 5119 11
1712598524163484676 ('BRV', 'ASK') 4 5132 0
1712598524163484672 ('MKU', 'ASK') 1 4240 0
[CANCELLED] 1712598524163484667 ('EPT', 'BID')
[CANCELLED] 1712598524163484669 ('DLO', 'BID')
[CANCELLED] 1712598524163484673 ('IGM', 'BID')
1712598524163484678 ('EPT', 'ASK') 1 4707 -6
1712598524163484685 ('BRV', 'BID') 1 5128 8
1712598524163484681 ('MKU', 'BID') 1 4240 0
1712598524163484684 ('IGM', 'ASK') 1 5732 0
1712598524163484679 ('DLO', 'BID') 3 4743 0
[CANCELLED] 1712598524163484677 ('EPT', 'BID')
[CANCELLED] 1712598524163484680 ('DLO', 'ASK')
[CANCELLED] 1712598524163484682 ('MKU', 'ASK')
[CANCELLED] 1712598524163484683 ('IGM', 'BID')
[CANCELLED] 1712598524163484686 ('BRV', 'ASK')
1712598524163484689 ('DLO', 'BID') 1 4728 6
1712598524163484691 ('MKU', 'BID') 1 4195 30
1712598524163484694 ('IGM', 'ASK') 1 5788 -37
1712598524163484695 ('BRV', 'BID') 1 5077 21
1712598524163484687 ('EPT', 'BID') 5 4714 0
[CANCELLED] 1712598524163484688 ('EPT', 'ASK')
[CANCELLED] 1712598524163484690 ('DLO', 'ASK')
[CANCELLED] 1712598524163484692 ('MKU', 'ASK')
[CANCELLED] 1712598524163484693 ('IGM', 'BID')
[CANCELLED] 1712598524163484696 ('BRV', 'ASK')
1712598524163484697 ('EPT', 'BID') 1 4679 13
1712598524163484699 ('DLO', 'BID') 1 4707 3
1712598524163484704 ('IGM', 'ASK') 1 5826 -9
1712598524163484706 ('BRV', 'ASK') 3 5106 -19
1712598524163484701 ('MKU', 'BID') 1 4165 0
[CANCELLED] 1712598524163484698 ('EPT', 'ASK')
[CANCELLED] 1712598524163484700 ('DLO', 'ASK')
[CANCELLED] 1712598524163484702 ('MKU', 'ASK')
[CANCELLED] 1712598524163484703 ('IGM', 'BID')
[CANCELLED] 1712598524163484705 ('BRV', 'BID')
1712598524163484709 ('DLO', 'BID') 1 4691 0
1712598524163484711 ('MKU', 'BID') 1 4156 6
1712598524163484714 ('IGM', 'ASK') 1 5959 -25
1712598524163484715 ('BRV', 'BID') 2 5126 3
1712598524163484707 ('EPT', 'BID') 1 4669 0
[CANCELLED] 1712598524163484708 ('EPT', 'ASK')
[CANCELLED] 1712598524163484710 ('DLO', 'ASK')
[CANCELLED] 1712598524163484712 ('MKU', 'ASK')
[CANCELLED] 1712598524163484713 ('IGM', 'BID')
[CANCELLED] 1712598524163484716 ('BRV', 'ASK')
1712598524163484717 ('EPT', 'BID') 1 4655 8
1712598524163484719 ('DLO', 'BID') 1 4664 9
1712598524163484721 ('MKU', 'BID') 1 4112 17
1712598524163484724 ('IGM', 'ASK') 1 6020 -23
1712598524163484725 ('BRV', 'BID') 1 5068 26
[CANCELLED] 1712598524163484718 ('EPT', 'ASK')
[CANCELLED] 1712598524163484720 ('DLO', 'ASK')
[CANCELLED] 1712598524163484722 ('MKU', 'ASK')
[CANCELLED] 1712598524163484723 ('IGM', 'BID')
[CANCELLED] 1712598524163484726 ('BRV', 'ASK')
1712598524163484731 ('MKU', 'BID') 1 4074 7
1712598524163484735 ('BRV', 'BID') 1 4995 21
1712598524163484730 ('DLO', 'ASK') 6 4656 0
1712598524163484734 ('IGM', 'ASK') 1 6042 0
1712598524163484728 ('EPT', 'ASK') 5 4651 0
[CANCELLED] 1712598524163484727 ('EPT', 'BID')
[CANCELLED] 1712598524163484729 ('DLO', 'BID')
[CANCELLED] 1712598524163484732 ('MKU', 'ASK')
[CANCELLED] 1712598524163484733 ('IGM', 'BID')
[CANCELLED] 1712598524163484736 ('BRV', 'ASK')
1712598524163484738 ('EPT', 'ASK') 6 4655 -5
1712598524163484740 ('DLO', 'ASK') 1 4669 -4
1712598524163484742 ('MKU', 'ASK') 8 4065 -4
1712598524163484744 ('IGM', 'ASK') 1 6052 -7
1712598524163484745 ('BRV', 'BID') 1 4963 0
[CANCELLED] 1712598524163484737 ('EPT', 'BID')
[CANCELLED] 1712598524163484739 ('DLO', 'BID')
[CANCELLED] 1712598524163484741 ('MKU', 'BID')
[CANCELLED] 1712598524163484743 ('IGM', 'BID')
[CANCELLED] 1712598524163484746 ('BRV', 'ASK')
1712598524163484748 ('EPT', 'ASK') 1 4694 -15
1712598524163484749 ('DLO', 'BID') 3 4670 4
1712598524163484752 ('MKU', 'ASK') 1 4127 -28
1712598524163484754 ('IGM', 'ASK') 1 6101 -59
1712598524163484755 ('BRV', 'BID') 1 4887 45
[CANCELLED] 1712598524163484747 ('EPT', 'BID')
[CANCELLED] 1712598524163484750 ('DLO', 'ASK')
[CANCELLED] 1712598524163484751 ('MKU', 'BID')
[CANCELLED] 1712598524163484753 ('IGM', 'BID')
[CANCELLED] 1712598524163484756 ('BRV', 'ASK')
1712598524163484758 ('EPT', 'ASK') 1 4719 -4
1712598524163484760 ('DLO', 'ASK') 2 4666 0
1712598524163484762 ('MKU', 'ASK') 1 4176 -7
1712598524163484763 ('IGM', 'BID') 10 6119 0
1712598524163484765 ('BRV', 'BID') 1 4879 0
[CANCELLED] 1712598524163484757 ('EPT', 'BID')
[CANCELLED] 1712598524163484759 ('DLO', 'BID')
[CANCELLED] 1712598524163484761 ('MKU', 'BID')
[CANCELLED] 1712598524163484764 ('IGM', 'ASK')
[CANCELLED] 1712598524163484766 ('BRV', 'ASK')
1712598524163484772 ('MKU', 'ASK') 1 4179 -5
1712598524163484773 ('IGM', 'BID') 1 6116 8
1712598524163484775 ('BRV', 'BID') 1 4769 25
1712598524163484767 ('EPT', 'BID') 4 4718 0
1712598524163484770 ('DLO', 'ASK') 1 4688 0
[CANCELLED] 1712598524163484768 ('EPT', 'ASK')
[CANCELLED] 1712598524163484769 ('DLO', 'BID')
[CANCELLED] 1712598524163484771 ('MKU', 'BID')
[CANCELLED] 1712598524163484774 ('IGM', 'ASK')
[CANCELLED] 1712598524163484776 ('BRV', 'ASK')
1712598524163484777 ('EPT', 'BID') 1 4694 8
1712598524163484782 ('MKU', 'ASK') 1 4200 -1
1712598524163484784 ('IGM', 'ASK') 3 6111 -2
1712598524163484785 ('BRV', 'BID') 1 4683 28
1712598524163484779 ('DLO', 'BID') 3 4690 0
1712598524163484783 ('IGM', 'BID') 1 6105 0
1712598524163484781 ('MKU', 'BID') 5 4194 0
[CANCELLED] 1712598524163484778 ('EPT', 'ASK')
[CANCELLED] 1712598524163484780 ('DLO', 'ASK')
[CANCELLED] 1712598524163484786 ('BRV', 'ASK')
1712598524163484789 ('DLO', 'BID') 1 4676 2
1712598524163484791 ('MKU', 'BID') 6 4187 8
1712598524163484787 ('EPT', 'BID') 1 4684 0
1712598524163484793 ('IGM', 'BID') 1 6091 3
1712598524163484795 ('BRV', 'ASK') 9 4690 -7
1712598524163484794 ('IGM', 'ASK') 1 6098 0
[CANCELLED] 1712598524163484788 ('EPT', 'ASK')
[CANCELLED] 1712598524163484790 ('DLO', 'ASK')
[CANCELLED] 1712598524163484792 ('MKU', 'ASK')
1712598524163484796 ('EPT', 'BID') 1 4643 1
1712598524163484803 ('IGM', 'ASK') 1 6186 -18
1712598524163484804 ('BRV', 'BID') 1 4667 25
1712598524163484800 ('MKU', 'BID') 1 4158 0
1712598524163484798 ('DLO', 'BID') 1 4678 0
[CANCELLED] 1712598524163484797 ('EPT', 'ASK')
[CANCELLED] 1712598524163484799 ('DLO', 'ASK')
[CANCELLED] 1712598524163484801 ('MKU', 'ASK')
[CANCELLED] 1712598524163484802 ('IGM', 'BID')
[CANCELLED] 1712598524163484805 ('BRV', 'ASK')
1712598524163484807 ('EPT', 'ASK') 5 4643 0
1712598524163484808 ('DLO', 'BID') 1 4662 7
1712598524163484810 ('MKU', 'BID') 1 4149 0
1712598524163484813 ('IGM', 'ASK') 1 6221 -5
1712598524163484815 ('BRV', 'ASK') 2 4647 -21
1712598524163484812 ('IGM', 'BID') 2 6212 0
[CANCELLED] 1712598524163484806 ('EPT', 'BID')
[CANCELLED] 1712598524163484809 ('DLO', 'ASK')
[CANCELLED] 1712598524163484811 ('MKU', 'ASK')
[CANCELLED] 1712598524163484814 ('BRV', 'BID')
1712598524163484817 ('EPT', 'ASK') 1 4679 -10
1712598524163484821 ('IGM', 'BID') 1 6172 25
1712598524163484824 ('BRV', 'ASK') 1 4683 -5
1712598524163484818 ('DLO', 'BID') 1 4645 0
1712598524163484816 ('EPT', 'BID') 2 4665 0
1712598524163484820 ('MKU', 'ASK') 4 4122 0
[CANCELLED] 1712598524163484819 ('DLO', 'ASK')
[CANCELLED] 1712598524163484822 ('IGM', 'ASK')
[CANCELLED] 1712598524163484823 ('BRV', 'BID')
1712598524163484825 ('EPT', 'BID') 1 4650 5
1712598524163484833 ('BRV', 'ASK') 1 4693 -2
1712598524163484828 ('DLO', 'ASK') 6 4627 0
1712598524163484831 ('IGM', 'ASK') 2 6164 0
[CANCELLED] 1712598524163484826 ('EPT', 'ASK')
[CANCELLED] 1712598524163484827 ('DLO', 'BID')
[CANCELLED] 1712598524163484829 ('MKU', 'ASK')
[CANCELLED] 1712598524163484830 ('IGM', 'BID')
[CANCELLED] 1712598524163484832 ('BRV', 'BID')
1712598524163484835 ('EPT', 'ASK') 2 4648 -5
1712598524163484836 ('DLO', 'BID') 2 4634 5
1712598524163484839 ('MKU', 'ASK') 6 4107 -5
1712598524163484843 ('BRV', 'ASK') 1 4715 -1
1712598524163484841 ('IGM', 'ASK') 1 6168 0
1712598524163484840 ('IGM', 'BID') 2 6164 0
[CANCELLED] 1712598524163484834 ('EPT', 'BID')
[CANCELLED] 1712598524163484837 ('DLO', 'ASK')
[CANCELLED] 1712598524163484838 ('MKU', 'BID')
[CANCELLED] 1712598524163484842 ('BRV', 'BID')
1712598524163484844 ('EPT', 'BID') 2 4632 12
1712598524163484847 ('DLO', 'ASK') 2 4638 -5
1712598524163484849 ('MKU', 'ASK') 1 4180 -33
1712598524163484850 ('IGM', 'BID') 3 6157 7
1712598524163484853 ('BRV', 'ASK') 1 4806 -42
[CANCELLED] 1712598524163484845 ('EPT', 'ASK')
[CANCELLED] 1712598524163484846 ('DLO', 'BID')
[CANCELLED] 1712598524163484848 ('MKU', 'BID')
[CANCELLED] 1712598524163484851 ('IGM', 'ASK')
[CANCELLED] 1712598524163484852 ('BRV', 'BID')
1712598524163484855 ('EPT', 'ASK') 2 4645 -4
1712598524163484859 ('MKU', 'ASK') 1 4238 -9
1712598524163484862 ('BRV', 'BID') 6 4805 3
1712598524163484861 ('IGM', 'ASK') 2 6124 0
[CANCELLED] 1712598524163484854 ('EPT', 'BID')
[CANCELLED] 1712598524163484856 ('DLO', 'BID')
[CANCELLED] 1712598524163484857 ('DLO', 'ASK')
[CANCELLED] 1712598524163484858 ('MKU', 'BID')
[CANCELLED] 1712598524163484860 ('IGM', 'BID')
[CANCELLED] 1712598524163484863 ('BRV', 'ASK')
1712598524163484864 ('EPT', 'BID') 2 4640 13
1712598524163484867 ('DLO', 'ASK') 2 4666 -2
1712598524163484869 ('MKU', 'ASK') 1 4291 -23
1712598524163484872 ('BRV', 'BID') 1 4787 0
1712598524163484866 ('DLO', 'BID') 3 4662 0
[CANCELLED] 1712598524163484865 ('EPT', 'ASK')
[CANCELLED] 1712598524163484868 ('MKU', 'BID')
[CANCELLED] 1712598524163484870 ('IGM', 'BID')
[CANCELLED] 1712598524163484871 ('IGM', 'ASK')
[CANCELLED] 1712598524163484873 ('BRV', 'ASK')
1712598524163484876 ('DLO', 'BID') 1 4644 11
1712598524163484878 ('MKU', 'BID') 5 4284 17
1712598524163484880 ('IGM', 'BID') 3 6151 0
1712598524163484883 ('BRV', 'ASK') 3 4784 0
1712598524163484874 ('EPT', 'BID') 1 4617 0
1712598524163484877 ('DLO', 'ASK') 1 4659 0
1712598524163484875 ('EPT', 'ASK') 2 4621 0
[CANCELLED] 1712598524163484879 ('MKU', 'ASK')
[CANCELLED] 1712598524163484881 ('IGM', 'ASK')
[CANCELLED] 1712598524163484882 ('BRV', 'BID')
1712598524163484887 ('DLO', 'ASK') 1 4665 -15
1712598524163484888 ('MKU', 'BID') 1 4224 10
1712598524163484884 ('EPT', 'BID') 1 4621 0
1712598524163484892 ('BRV', 'BID') 2 4828 0
1712598524163484890 ('IGM', 'BID') 1 6141 0
[CANCELLED] 1712598524163484885 ('EPT', 'ASK')
[CANCELLED] 1712598524163484886 ('DLO', 'BID')
[CANCELLED] 1712598524163484889 ('MKU', 'ASK')
[CANCELLED] 1712598524163484891 ('IGM', 'ASK')
[CANCELLED] 1712598524163484893 ('BRV', 'ASK')
1712598524163484894 ('EPT', 'BID') 1 4611 0
1712598524163484896 ('DLO', 'BID') 2 4662 9
1712598524163484900 ('IGM', 'ASK') 4 6154 -15
1712598524163484902 ('BRV', 'ASK') 2 4801 -12
1712598524163484901 ('BRV', 'BID') 1 4786 0
[CANCELLED] 1712598524163484895 ('EPT', 'ASK')
[CANCELLED] 1712598524163484897 ('DLO', 'ASK')
[CANCELLED] 1712598524163484898 ('MKU', 'BID')
[CANCELLED] 1712598524163484899 ('MKU', 'ASK')
1712598524163484903 ('EPT', 'BID') 1 4585 7
1712598524163484908 ('MKU', 'ASK') 4 4219 -4
1712598524163484911 ('BRV', 'BID') 1 4714 52
1712598524163484910 ('IGM', 'ASK') 1 6175 0
1712598524163484906 ('DLO', 'ASK') 2 4646 0
1712598524163484907 ('MKU', 'BID') 2 4213 0
[CANCELLED] 1712598524163484904 ('EPT', 'ASK')
[CANCELLED] 1712598524163484905 ('DLO', 'BID')
[CANCELLED] 1712598524163484909 ('IGM', 'BID')
[CANCELLED] 1712598524163484912 ('BRV', 'ASK')
1712598524163484913 ('EPT', 'BID') 1 4526 16
1712598524163484918 ('MKU', 'ASK') 1 4216 -1
1712598524163484920 ('IGM', 'ASK') 1 6203 -15
1712598524163484922 ('BRV', 'ASK') 2 4721 -5
1712598524163484915 ('DLO', 'BID') 2 4649 0
[CANCELLED] 1712598524163484914 ('EPT', 'ASK')
[CANCELLED] 1712598524163484916 ('DLO', 'ASK')
[CANCELLED] 1712598524163484917 ('MKU', 'BID')
[CANCELLED] 1712598524163484919 ('IGM', 'BID')
[CANCELLED] 1712598524163484921 ('BRV', 'BID')
1712598524163484923 ('EPT', 'BID') 1 4476 22
1712598524163484928 ('MKU', 'ASK') 1 4255 -7
1712598524163484929 ('IGM', 'BID') 3 6246 2
1712598524163484932 ('BRV', 'ASK') 1 4737 -1
1712598524163484931 ('BRV', 'BID') 2 4729 0
[CANCELLED] 1712598524163484924 ('EPT', 'ASK')
[CANCELLED] 1712598524163484925 ('DLO', 'BID')
[CANCELLED] 1712598524163484926 ('DLO', 'ASK')
[CANCELLED] 1712598524163484927 ('MKU', 'BID')
[CANCELLED] 1712598524163484930 ('IGM', 'ASK')
1712598524163484936 ('DLO', 'ASK') 3 4639 -2
1712598524163484938 ('MKU', 'ASK') 1 4288 -7
1712598524163484939 ('IGM', 'BID') 1 6229 0
1712598524163484941 ('BRV', 'BID') 3 4705 25
1712598524163484934 ('EPT', 'ASK') 8 4446 0
[CANCELLED] 1712598524163484933 ('EPT', 'BID')
[CANCELLED] 1712598524163484935 ('DLO', 'BID')
[CANCELLED] 1712598524163484937 ('MKU', 'BID')
[CANCELLED] 1712598524163484940 ('IGM', 'ASK')
[CANCELLED] 1712598524163484942 ('BRV', 'ASK')
1712598524163484943 ('JAK', 'ASK') 24 4540 -10
1712598524163484944 ('JAK', 'ASK') 6 4540 -11
1712598524163484944 ('JAK', 'ASK') 26 4539 -10
1712598524163484946 ('EPT', 'ASK') 1 4519 -18
1712598524163484948 ('DLO', 'ASK') 1 4665 -29
1712598524163484951 ('IGM', 'BID') 1 6150 22
1712598524163484954 ('BRV', 'ASK') 2 4720 -7
1712598524163484949 ('MKU', 'BID') 6 4301 0
[CANCELLED] 1712598524163484945 ('EPT', 'BID')
[CANCELLED] 1712598524163484947 ('DLO', 'BID')
[CANCELLED] 1712598524163484950 ('MKU', 'ASK')
[CANCELLED] 1712598524163484952 ('IGM', 'ASK')
[CANCELLED] 1712598524163484953 ('BRV', 'BID')
1712598524163484956 ('EPT', 'ASK') 1 4518 -3
1712598524163484958 ('DLO', 'ASK') 1 4692 -3
1712598524163484960 ('MKU', 'ASK') 2 4295 -8
1712598524163484962 ('IGM', 'ASK') 4 6142 -17
1712598524163484964 ('BRV', 'ASK') 1 4748 -1
1712598524163484961 ('IGM', 'BID') 1 6121 0
[CANCELLED] 1712598524163484955 ('EPT', 'BID')
[CANCELLED] 1712598524163484957 ('DLO', 'BID')
[CANCELLED] 1712598524163484959 ('MKU', 'BID')
[CANCELLED] 1712598524163484963 ('BRV', 'BID')
1712598524163484965 ('EPT', 'BID') 4 4523 5
1712598524163484971 ('IGM', 'BID') 1 6131 19
1712598524163484973 ('BRV', 'BID') 3 4740 9
1712598524163484974 ('BRV', 'ASK') 1 4753 0
1712598524163484966 ('EPT', 'ASK') 1 4532 0
[CANCELLED] 1712598524163484967 ('DLO', 'BID')
[CANCELLED] 1712598524163484968 ('DLO', 'ASK')
[CANCELLED] 1712598524163484969 ('MKU', 'BID')
[CANCELLED] 1712598524163484970 ('MKU', 'ASK')
[CANCELLED] 1712598524163484972 ('IGM', 'ASK')
1712598524163484976 ('EPT', 'ASK') 1 4558 -17
1712598524163484980 ('MKU', 'ASK') 2 4323 -2
1712598524163484982 ('IGM', 'ASK') 2 6124 -1
1712598524163484984 ('BRV', 'ASK') 1 4742 -6
1712598524163484977 ('DLO', 'BID') 6 4701 0
1712598524163484975 ('EPT', 'BID') 1 4537 0
[CANCELLED] 1712598524163484978 ('DLO', 'ASK')
[CANCELLED] 1712598524163484979 ('MKU', 'BID')
[CANCELLED] 1712598524163484981 ('IGM', 'BID')
[CANCELLED] 1712598524163484983 ('BRV', 'BID')
1712598524163484988 ('DLO', 'ASK') 3 4711 -12
1712598524163484990 ('MKU', 'ASK') 1 4332 -7
1712598524163484992 ('IGM', 'ASK') 1 6164 -12
1712598524163484994 ('BRV', 'ASK') 1 4814 -23
1712598524163484985 ('EPT', 'BID') 1 4530 0
1712598524163484986 ('EPT', 'ASK') 1 4532 0
[CANCELLED] 1712598524163484987 ('DLO', 'BID')
[CANCELLED] 1712598524163484989 ('MKU', 'BID')
[CANCELLED] 1712598524163484991 ('IGM', 'BID')
[CANCELLED] 1712598524163484993 ('BRV', 'BID')
1712598524163484995 ('EPT', 'BID') 1 4523 5
1712598524163484998 ('DLO', 'ASK') 1 4749 -10
1712598524163485002 ('IGM', 'ASK') 1 6185 0
1712598524163485003 ('BRV', 'BID') 3 4833 0
1712598524163485000 ('MKU', 'ASK') 1 4356 0
[CANCELLED] 1712598524163484996 ('EPT', 'ASK')
[CANCELLED] 1712598524163484997 ('DLO', 'BID')
[CANCELLED] 1712598524163484999 ('MKU', 'BID')
[CANCELLED] 1712598524163485001 ('IGM', 'BID')
[CANCELLED] 1712598524163485004 ('BRV', 'ASK')
1712598524163485006 ('EPT', 'ASK') 2 4530 -5
1712598524163485010 ('MKU', 'ASK') 1 4386 -9
1712598524163485012 ('IGM', 'ASK') 1 6206 -1
1712598524163485014 ('BRV', 'ASK') 2 4841 -5
1712598524163485011 ('IGM', 'BID') 4 6201 0
1712598524163485007 ('DLO', 'BID') 3 4752 0
[CANCELLED] 1712598524163485005 ('EPT', 'BID')
[CANCELLED] 1712598524163485008 ('DLO', 'ASK')
[CANCELLED] 1712598524163485009 ('MKU', 'BID')
[CANCELLED] 1712598524163485013 ('BRV', 'BID')
1712598524163485015 ('EPT', 'BID') 2 4535 3
1712598524163485021 ('IGM', 'BID') 1 6174 10
1712598524163485023 ('BRV', 'BID') 2 4837 19
1712598524163485017 ('DLO', 'BID') 1 4747 0
1712598524163485019 ('MKU', 'BID') 7 4383 0
[CANCELLED] 1712598524163485016 ('EPT', 'ASK')
[CANCELLED] 1712598524163485018 ('DLO', 'ASK')
[CANCELLED] 1712598524163485020 ('MKU', 'ASK')
[CANCELLED] 1712598524163485022 ('IGM', 'ASK')
[CANCELLED] 1712598524163485024 ('BRV', 'ASK')
1712598524163485026 ('EPT', 'ASK') 2 4545 -19
1712598524163485027 ('DLO', 'BID') 1 4735 2
[REJECTED] 1712598524163485029 ('MKU', 'BID')
1712598524163485031 ('IGM', 'BID') 1 6147 2
1712598524163485033 ('BRV', 'BID') 1 4762 22
1712598524163485032 ('IGM', 'ASK') 2 6152 0
[CANCELLED] 1712598524163485025 ('EPT', 'BID')
[CANCELLED] 1712598524163485028 ('DLO', 'ASK')
[CANCELLED] 1712598524163485030 ('MKU', 'ASK')
[CANCELLED] 1712598524163485034 ('BRV', 'ASK')
1712598524163485035 ('EPT', 'BID') 2 4545 0
1712598524163485042 ('IGM', 'ASK') 1 6162 -6
1712598524163485044 ('BRV', 'ASK') 3 4745 0
1712598524163485039 ('MKU', 'BID') 1 4374 0
1712598524163485038 ('DLO', 'ASK') 4 4726 0
[CANCELLED] 1712598524163485036 ('EPT', 'ASK')
[CANCELLED] 1712598524163485037 ('DLO', 'BID')
[CANCELLED] 1712598524163485040 ('MKU', 'ASK')
[CANCELLED] 1712598524163485041 ('IGM', 'BID')
[CANCELLED] 1712598524163485043 ('BRV', 'BID')
1712598524163485046 ('EPT', 'ASK') 2 4547 -6
1712598524163485048 ('DLO', 'ASK') 5 4732 -6
1712598524163485049 ('MKU', 'BID') 1 4360 9
1712598524163485052 ('IGM', 'ASK') 1 6209 -12
1712598524163485053 ('BRV', 'BID') 2 4758 1
[CANCELLED] 1712598524163485045 ('EPT', 'BID')
[CANCELLED] 1712598524163485047 ('DLO', 'BID')
[CANCELLED] 1712598524163485050 ('MKU', 'ASK')
[CANCELLED] 1712598524163485051 ('IGM', 'BID')
[CANCELLED] 1712598524163485054 ('BRV', 'ASK')
1712598524163485056 ('EPT', 'ASK') 1 4570 -1
1712598524163485057 ('DLO', 'BID') 3 4736 6
1712598524163485060 ('MKU', 'ASK') 5 4376 -26
1712598524163485062 ('IGM', 'ASK') 1 6255 -15
1712598524163485063 ('BRV', 'BID') 1 4718 18
1712598524163485058 ('DLO', 'ASK') 1 4746 0
[CANCELLED] 1712598524163485055 ('EPT', 'BID')
[CANCELLED] 1712598524163485059 ('MKU', 'BID')
[CANCELLED] 1712598524163485061 ('IGM', 'BID')
[CANCELLED] 1712598524163485064 ('BRV', 'ASK')
1712598524163485066 ('EPT', 'ASK') 1 4587 -2
1712598524163485068 ('DLO', 'ASK') 2 4739 -2
1712598524163485073 ('BRV', 'BID') 1 4628 35
1712598524163485071 ('IGM', 'BID') 4 6265 0
1712598524163485070 ('MKU', 'ASK') 1 4398 0
1712598524163485065 ('EPT', 'BID') 3 4581 0
