1712714824155560192 ('EPT', <Side.BUY: 1>) 1 4787 0
[CANCELLED] 1712714824155560998 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712714824155561000 ('BRV', <Side.BUY: 1>)
1712714824155561002 ('BRV', <Side.BUY: 1>) 40 6039 10
1712714824155561003 ('BRV', <Side.BUY: 1>) 32 6040 8
[CANCELLED] 1712714824155560972 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712714824155560973 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712714824155560974 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712714824155560975 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712714824155560976 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712714824155560977 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712714824155560968 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712714824155560978 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712714824155560980 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712714824155560981 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712714824155560982 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712714824155560983 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712714824155560969 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712714824155560984 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712714824155560986 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712714824155560988 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712714824155560970 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712714824155560990 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712714824155560992 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712714824155560994 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712714824155560995 ('IGM', <Side.SELL: 2>)
1712714824155561004 ('EPT', <Side.BUY: 1>) 1 4654 0
1712714824155561034 ('BRV', <Side.SELL: 2>) 2 6016 0
1712714824155561028 ('IGM', <Side.SELL: 2>) 2 6269 0
1712714824155561036 ('BRV', <Side.SELL: 2>) 2 6036 0
1712714824155561038 ('BRV', <Side.SELL: 2>) 2 6056 0
1712714824155561030 ('IGM', <Side.SELL: 2>) 2 6289 0
1712714824155561009 ('EPT', <Side.BUY: 1>) 2 4634 0
1712714824155561022 ('MKU', <Side.SELL: 2>) 2 5586 0
1712714824155561032 ('IGM', <Side.SELL: 2>) 2 6309 0
[CANCELLED] 1712714824155561010 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712714824155561011 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712714824155561012 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712714824155561013 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712714824155561014 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712714824155561005 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712714824155561015 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712714824155561016 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712714824155561017 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712714824155561018 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712714824155561019 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712714824155561020 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712714824155561006 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712714824155561021 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712714824155561023 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712714824155561024 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712714824155561025 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712714824155561026 ('MKU', <Side.SELL: 2>)
1712714824155561041 ('MKU', <Side.BUY: 1>) 1 5582 3
[CANCELLED] 1712714824155561007 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712714824155561027 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712714824155561029 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712714824155561031 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712714824155561008 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712714824155561033 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712714824155561035 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712714824155561037 ('BRV', <Side.BUY: 1>)
1712714824155561043 ('BRV', <Side.BUY: 1>) 8 6058 1
1712714824155561042 ('IGM', <Side.BUY: 1>) 1 6297 0
1712714824155561040 ('DLO', <Side.BUY: 1>) 1 5277 0
1712714824155561039 ('EPT', <Side.BUY: 1>) 1 4625 0
[CANCELLED] 1712714824155561044 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712714824155561045 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712714824155561046 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712714824155561047 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712714824155561048 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712714824155561049 ('EPT', <Side.SELL: 2>)
1712714824155561069 ('EPT', <Side.BUY: 1>) 1 4617 11
[CANCELLED] 1712714824155561050 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712714824155561051 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712714824155561052 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712714824155561053 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712714824155561054 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712714824155561055 ('DLO', <Side.SELL: 2>)
1712714824155561070 ('DLO', <Side.BUY: 1>) 1 5274 3
[CANCELLED] 1712714824155561056 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712714824155561057 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712714824155561058 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712714824155561059 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712714824155561060 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712714824155561061 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712714824155561062 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712714824155561063 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712714824155561064 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712714824155561065 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712714824155561066 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712714824155561067 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712714824155561068 ('BRV', <Side.BUY: 1>)
1712714824155561093 ('IGM', <Side.SELL: 2>) 2 6328 0
1712714824155561071 ('MKU', <Side.BUY: 1>) 1 5572 0
1712714824155561073 ('BRV', <Side.BUY: 1>) 7 6050 0
1712714824155561074 ('EPT', <Side.BUY: 1>) 2 4608 0
1712714824155561080 ('DLO', <Side.BUY: 1>) 2 5257 0
1712714824155561095 ('IGM', <Side.SELL: 2>) 2 6348 0
1712714824155561098 ('BRV', <Side.BUY: 1>) 2 6030 0
1712714824155561086 ('MKU', <Side.BUY: 1>) 2 5552 0
1712714824155561082 ('DLO', <Side.BUY: 1>) 2 5237 0
1712714824155561100 ('BRV', <Side.BUY: 1>) 2 6010 0
[CANCELLED] 1712714824155561075 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712714824155561076 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712714824155561077 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712714824155561078 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712714824155561079 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712714824155561081 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712714824155561083 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712714824155561084 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712714824155561085 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712714824155561087 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712714824155561088 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712714824155561089 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712714824155561090 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712714824155561091 ('MKU', <Side.SELL: 2>)
1712714824155561104 ('MKU', <Side.BUY: 1>) 1 5536 16
[CANCELLED] 1712714824155561072 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712714824155561092 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712714824155561094 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712714824155561096 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712714824155561097 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712714824155561099 ('BRV', <Side.SELL: 2>)
[CANCELLED] 1712714824155561101 ('BRV', <Side.SELL: 2>)
1712714824155561106 ('BRV', <Side.BUY: 1>) 6 6007 13
1712714824155561103 ('DLO', <Side.BUY: 1>) 1 5244 0
1712714824155561119 ('MKU', <Side.BUY: 1>) 2 5532 0
1712714824155561131 ('BRV', <Side.BUY: 1>) 2 6000 0
1712714824155561102 ('EPT', <Side.BUY: 1>) 1 4589 0
1712714824155561126 ('IGM', <Side.SELL: 2>) 2 6384 0
1712714824155561128 ('IGM', <Side.SELL: 2>) 2 6404 0
[CANCELLED] 1712714824155561107 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712714824155561108 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712714824155561109 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712714824155561110 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712714824155561111 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712714824155561112 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712714824155561113 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712714824155561114 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712714824155561115 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712714824155561116 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712714824155561117 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712714824155561118 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712714824155561120 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712714824155561121 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712714824155561122 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712714824155561123 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712714824155561124 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712714824155561105 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712714824155561125 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712714824155561127 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712714824155561129 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712714824155561130 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712714824155561132 ('BRV', <Side.SELL: 2>)
[CANCELLED] 1712714824155561133 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712714824155561134 ('BRV', <Side.SELL: 2>)
[CANCELLED] 1712714824155561135 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712714824155561136 ('BRV', <Side.SELL: 2>)
1712714824155561167 ('BRV', <Side.SELL: 2>) 2 6033 0
1712714824155561140 ('IGM', <Side.BUY: 1>) 1 6392 0
1712714824155561149 ('DLO', <Side.SELL: 2>) 2 5274 0
[CANCELLED] 1712714824155561137 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712714824155561142 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712714824155561143 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712714824155561144 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712714824155561145 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712714824155561146 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712714824155561147 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712714824155561138 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712714824155561148 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712714824155561150 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712714824155561151 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712714824155561152 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712714824155561153 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712714824155561139 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712714824155561154 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712714824155561155 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712714824155561156 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712714824155561157 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712714824155561158 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712714824155561159 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712714824155561160 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712714824155561161 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712714824155561162 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712714824155561163 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712714824155561164 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712714824155561165 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712714824155561141 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712714824155561166 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712714824155561168 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712714824155561169 ('BRV', <Side.SELL: 2>)
[CANCELLED] 1712714824155561170 ('BRV', <Side.BUY: 1>)
1712714824155561175 ('BRV', <Side.BUY: 1>) 6 6048 0
1712714824155561172 ('DLO', <Side.BUY: 1>) 1 5270 0
1712714824155561174 ('IGM', <Side.BUY: 1>) 1 6382 0
1712714824155561173 ('MKU', <Side.BUY: 1>) 1 5576 0
1712714824155561194 ('IGM', <Side.BUY: 1>) 2 6362 0
1712714824155561171 ('EPT', <Side.BUY: 1>) 1 4616 0
1712714824155561176 ('EPT', <Side.BUY: 1>) 2 4596 0
1712714824155561178 ('EPT', <Side.BUY: 1>) 2 4576 0
1712714824155561195 ('IGM', <Side.SELL: 2>) 2 6410 0
[CANCELLED] 1712714824155561177 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712714824155561179 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712714824155561180 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712714824155561181 ('EPT', <Side.SELL: 2>)
1712714824155561199 ('EPT', <Side.BUY: 1>) 1 4571 45
[CANCELLED] 1712714824155561182 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712714824155561183 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712714824155561184 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712714824155561185 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712714824155561186 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712714824155561187 ('DLO', <Side.SELL: 2>)
1712714824155561200 ('DLO', <Side.BUY: 1>) 1 5259 0
[CANCELLED] 1712714824155561188 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712714824155561189 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712714824155561190 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712714824155561191 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712714824155561192 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712714824155561193 ('MKU', <Side.SELL: 2>)
1712714824155561201 ('MKU', <Side.BUY: 1>) 1 5565 3
[CANCELLED] 1712714824155561196 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712714824155561197 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712714824155561198 ('IGM', <Side.BUY: 1>)
1712714824155561204 ('EPT', <Side.BUY: 1>) 2 4571 25
1712714824155561206 ('EPT', <Side.BUY: 1>) 2 4571 5
1712714824155561223 ('IGM', <Side.SELL: 2>) 2 6429 0
1712714824155561225 ('IGM', <Side.SELL: 2>) 2 6449 0
1712714824155561229 ('BRV', <Side.SELL: 2>) 2 6075 0
[CANCELLED] 1712714824155561205 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712714824155561207 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712714824155561208 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712714824155561209 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712714824155561210 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712714824155561211 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712714824155561212 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712714824155561213 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712714824155561214 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712714824155561215 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712714824155561216 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712714824155561217 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712714824155561218 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712714824155561219 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712714824155561220 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712714824155561221 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712714824155561202 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712714824155561222 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712714824155561224 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712714824155561226 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712714824155561227 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712714824155561203 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712714824155561228 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712714824155561230 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712714824155561231 ('BRV', <Side.SELL: 2>)
[CANCELLED] 1712714824155561232 ('BRV', <Side.BUY: 1>)
[CANCELLED] 1712714824155561233 ('BRV', <Side.SELL: 2>)
1712714824155561264 ('BRV', <Side.SELL: 2>) 1 6085 -3
1712714824155561235 ('DLO', <Side.BUY: 1>) 1 5249 0
1712714824155561237 ('IGM', <Side.BUY: 1>) 1 6444 0
1712714824155561238 ('BRV', <Side.BUY: 1>) 5 6060 0
1712714824155561258 ('IGM', <Side.SELL: 2>) 2 6466 0
1712714824155561234 ('EPT', <Side.BUY: 1>) 1 4557 0
[CANCELLED] 1712714824155561239 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712714824155561240 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712714824155561241 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712714824155561242 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712714824155561243 ('EPT', <Side.BUY: 1>)
[CANCELLED] 1712714824155561244 ('EPT', <Side.SELL: 2>)
1712714824155561265 ('EPT', <Side.BUY: 1>) 1 4547 17
[CANCELLED] 1712714824155561245 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712714824155561246 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712714824155561247 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712714824155561248 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712714824155561249 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712714824155561250 ('DLO', <Side.SELL: 2>)
1712714824155561266 ('DLO', <Side.BUY: 1>) 1 5239 11
[CANCELLED] 1712714824155561236 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712714824155561251 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712714824155561252 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712714824155561253 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712714824155561254 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712714824155561255 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712714824155561256 ('MKU', <Side.SELL: 2>)
1712714824155561267 ('MKU', <Side.BUY: 1>) 1 5562 20
[CANCELLED] 1712714824155561257 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712714824155561259 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712714824155561260 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712714824155561261 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712714824155561262 ('IGM', <Side.SELL: 2>)
[CANCELLED] 1712714824155561263 ('BRV', <Side.BUY: 1>)
1712714824155561269 ('BRV', <Side.BUY: 1>) 5 6072 14
1712714824155561282 ('MKU', <Side.BUY: 1>) 2 5562 0
1712714824155561289 ('IGM', <Side.SELL: 2>) 2 6482 -17
1712714824155561270 ('EPT', <Side.BUY: 1>) 2 4544 0
1712714824155561291 ('IGM', <Side.SELL: 2>) 2 6485 0
1712714824155561293 ('IGM', <Side.SELL: 2>) 2 6505 0
1712714824155561272 ('EPT', <Side.BUY: 1>) 2 4524 0
1712714824155561295 ('BRV', <Side.SELL: 2>) 2 6121 0
1712714824155561274 ('EPT', <Side.BUY: 1>) 2 4504 0
[CANCELLED] 1712714824155561296 ('JAK', <Side.BUY: 1>)
[CANCELLED] 1712714824155561297 ('JAK', <Side.BUY: 1>)
[CANCELLED] 1712714824155561271 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712714824155561273 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712714824155561275 ('EPT', <Side.SELL: 2>)
[CANCELLED] 1712714824155561276 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712714824155561277 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712714824155561278 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712714824155561279 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712714824155561280 ('DLO', <Side.BUY: 1>)
[CANCELLED] 1712714824155561281 ('DLO', <Side.SELL: 2>)
[CANCELLED] 1712714824155561283 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712714824155561284 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712714824155561285 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712714824155561286 ('MKU', <Side.BUY: 1>)
[CANCELLED] 1712714824155561287 ('MKU', <Side.SELL: 2>)
[CANCELLED] 1712714824155561268 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712714824155561288 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712714824155561290 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712714824155561292 ('IGM', <Side.BUY: 1>)
[CANCELLED] 1712714824155561294 ('BRV', <Side.BUY: 1>)
