1712558938345207041 ('EPT', 'ASK') 3 4919
[REJECTED] 1712558938345208072 ('DLO', 'ASK')
[REJECTED] 1712558938345208073 ('MKU', 'BID')
[REJECTED] 1712558938345208074 ('MKU', 'ASK')
[REJECTED] 1712558938345208075 ('IGM', 'BID')
[REJECTED] 1712558938345208076 ('IGM', 'ASK')
[REJECTED] 1712558938345208077 ('BRV', 'BID')
[REJECTED] 1712558938345208078 ('BRV', 'ASK')
[REJECTED] 1712558938345208079 ('SCP', 'BID')
[REJECTED] 1712558938345208080 ('SCP', 'ASK')
[REJECTED] 1712558938345208081 ('JAK', 'BID')
[REJECTED] 1712558938345208082 ('JAK', 'ASK')
[REJECTED] 1712558938345208083 ('SCP', 'BID')
[REJECTED] 1712558938345208084 ('SCP', 'BID')
[REJECTED] 1712558938345208085 ('SCP', 'BID')
[REJECTED] 1712558938345208086 ('SCP', 'BID')
[REJECTED] 1712558938345208087 ('SCP', 'BID')
[REJECTED] 1712558938345208088 ('SCP', 'BID')
[REJECTED] 1712558938345208089 ('JAK', 'BID')
[REJECTED] 1712558938345208090 ('JAK', 'BID')
[REJECTED] 1712558938345208091 ('JAK', 'BID')
[REJECTED] 1712558938345208092 ('JAK', 'BID')
[REJECTED] 1712558938345208093 ('JAK', 'BID')
[REJECTED] 1712558938345208094 ('JAK', 'BID')
[REJECTED] 1712558938345208095 ('EPT', 'BID')
[REJECTED] 1712558938345208096 ('EPT', 'ASK')
[REJECTED] 1712558938345208097 ('DLO', 'BID')
[REJECTED] 1712558938345208098 ('DLO', 'ASK')
[REJECTED] 1712558938345208099 ('MKU', 'BID')
[REJECTED] 1712558938345208100 ('MKU', 'ASK')
[REJECTED] 1712558938345208101 ('IGM', 'BID')
[REJECTED] 1712558938345208102 ('IGM', 'ASK')
[REJECTED] 1712558938345208103 ('BRV', 'BID')
[REJECTED] 1712558938345208104 ('BRV', 'ASK')
[REJECTED] 1712558938345208105 ('SCP', 'BID')
[REJECTED] 1712558938345208106 ('SCP', 'ASK')
[REJECTED] 1712558938345208107 ('JAK', 'BID')
[REJECTED] 1712558938345208108 ('JAK', 'ASK')
[REJECTED] 1712558938345208109 ('JAK', 'BID')
[REJECTED] 1712558938345208110 ('JAK', 'BID')
[REJECTED] 1712558938345208111 ('JAK', 'BID')
[REJECTED] 1712558938345208112 ('JAK', 'BID')
[REJECTED] 1712558938345208113 ('JAK', 'BID')
[REJECTED] 1712558938345208114 ('JAK', 'BID')
[REJECTED] 1712558938345208115 ('DLO', 'BID')
[REJECTED] 1712558938345208116 ('MKU', 'BID')
1712558938345207536 ('MKU', 'BID') 3 4614
[REJECTED] 1712558938345208117 ('EPT', 'BID')
[REJECTED] 1712558938345208118 ('EPT', 'ASK')
[REJECTED] 1712558938345208119 ('DLO', 'BID')
[REJECTED] 1712558938345208120 ('DLO', 'ASK')
1712558938345208121 ('MKU', 'BID') 3 4609
[REJECTED] 1712558938345208123 ('IGM', 'BID')
[REJECTED] 1712558938345208124 ('IGM', 'ASK')
[REJECTED] 1712558938345208125 ('BRV', 'BID')
[REJECTED] 1712558938345208126 ('BRV', 'ASK')
[REJECTED] 1712558938345208127 ('SCP', 'BID')
[REJECTED] 1712558938345208128 ('SCP', 'ASK')
[REJECTED] 1712558938345208129 ('JAK', 'BID')
[REJECTED] 1712558938345208130 ('JAK', 'ASK')
[REJECTED] 1712558938345208131 ('JAK', 'BID')
[REJECTED] 1712558938345208132 ('JAK', 'BID')
[REJECTED] 1712558938345208133 ('JAK', 'BID')
[REJECTED] 1712558938345208134 ('JAK', 'BID')
[REJECTED] 1712558938345208135 ('JAK', 'BID')
[REJECTED] 1712558938345208136 ('JAK', 'BID')
[REJECTED] 1712558938345208137 ('EPT', 'BID')
[REJECTED] 1712558938345208138 ('EPT', 'ASK')
[REJECTED] 1712558938345208139 ('DLO', 'BID')
[REJECTED] 1712558938345208140 ('DLO', 'ASK')
[REJECTED] 1712558938345208141 ('MKU', 'BID')
[REJECTED] 1712558938345208142 ('MKU', 'ASK')
[REJECTED] 1712558938345208143 ('IGM', 'BID')
[REJECTED] 1712558938345208144 ('IGM', 'ASK')
[REJECTED] 1712558938345208145 ('BRV', 'BID')
[REJECTED] 1712558938345208146 ('BRV', 'ASK')
[REJECTED] 1712558938345208147 ('SCP', 'BID')
[REJECTED] 1712558938345208148 ('SCP', 'ASK')
[REJECTED] 1712558938345208149 ('JAK', 'BID')
[REJECTED] 1712558938345208150 ('JAK', 'ASK')
[REJECTED] 1712558938345208151 ('JAK', 'BID')
[REJECTED] 1712558938345208152 ('JAK', 'BID')
[REJECTED] 1712558938345208153 ('JAK', 'BID')
[REJECTED] 1712558938345208154 ('JAK', 'BID')
[REJECTED] 1712558938345208155 ('JAK', 'BID')
[REJECTED] 1712558938345208156 ('JAK', 'BID')
[REJECTED] 1712558938345208157 ('JAK', 'BID')
[REJECTED] 1712558938345208158 ('MKU', 'BID')
1712558938345207930 ('DLO', 'BID') 3 4423
1712558938345207364 ('MKU', 'BID') 3 4601
[REJECTED] 1712558938345208159 ('EPT', 'BID')
[REJECTED] 1712558938345208160 ('EPT', 'ASK')
1712558938345208161 ('DLO', 'BID') 3 4411
1712558938345208163 ('MKU', 'BID') 3 4597
[REJECTED] 1712558938345208165 ('IGM', 'BID')
[REJECTED] 1712558938345208166 ('IGM', 'ASK')
[REJECTED] 1712558938345208167 ('BRV', 'BID')
[REJECTED] 1712558938345208168 ('BRV', 'ASK')
[REJECTED] 1712558938345208169 ('SCP', 'BID')
[REJECTED] 1712558938345208170 ('SCP', 'ASK')
[REJECTED] 1712558938345208171 ('JAK', 'BID')
[REJECTED] 1712558938345208172 ('JAK', 'ASK')
[REJECTED] 1712558938345208173 ('JAK', 'BID')
[REJECTED] 1712558938345208174 ('JAK', 'BID')
[REJECTED] 1712558938345208175 ('JAK', 'BID')
[REJECTED] 1712558938345208176 ('JAK', 'BID')
[REJECTED] 1712558938345208177 ('JAK', 'BID')
1712558938345207558 ('MKU', 'BID') 10 4594
[REJECTED] 1712558938345208178 ('JAK', 'BID')
1712558938345207507 ('MKU', 'BID') 3 4586
1712558938345207389 ('MKU', 'BID') 10 4581
[REJECTED] 1712558938345208179 ('EPT', 'BID')
[REJECTED] 1712558938345208180 ('EPT', 'ASK')
[REJECTED] 1712558938345208181 ('DLO', 'BID')
[REJECTED] 1712558938345208182 ('DLO', 'ASK')
1712558938345208183 ('MKU', 'BID') 3 4632
[REJECTED] 1712558938345208185 ('IGM', 'BID')
[REJECTED] 1712558938345208186 ('IGM', 'ASK')
[REJECTED] 1712558938345208187 ('BRV', 'BID')
[REJECTED] 1712558938345208188 ('BRV', 'ASK')
[REJECTED] 1712558938345208189 ('SCP', 'BID')
[REJECTED] 1712558938345208190 ('SCP', 'ASK')
[REJECTED] 1712558938345208191 ('JAK', 'BID')
[REJECTED] 1712558938345208192 ('JAK', 'ASK')
[REJECTED] 1712558938345208193 ('JAK', 'BID')
[REJECTED] 1712558938345208194 ('JAK', 'BID')
[REJECTED] 1712558938345208195 ('JAK', 'BID')
[REJECTED] 1712558938345208196 ('JAK', 'BID')
[REJECTED] 1712558938345208197 ('JAK', 'BID')
[REJECTED] 1712558938345208198 ('JAK', 'BID')
[REJECTED] 1712558938345208199 ('JAK', 'BID')
[REJECTED] 1712558938345208200 ('EPT', 'BID')
[REJECTED] 1712558938345208201 ('EPT', 'ASK')
[REJECTED] 1712558938345208202 ('EPT', 'BID')
[REJECTED] 1712558938345208203 ('EPT', 'ASK')
[REJECTED] 1712558938345208204 ('EPT', 'BID')
[REJECTED] 1712558938345208205 ('EPT', 'ASK')
[REJECTED] 1712558938345208206 ('DLO', 'BID')
[REJECTED] 1712558938345208207 ('IGM', 'BID')
[REJECTED] 1712558938345208208 ('IGM', 'ASK')
[REJECTED] 1712558938345208209 ('IGM', 'BID')
[REJECTED] 1712558938345208210 ('IGM', 'ASK')
[REJECTED] 1712558938345208211 ('IGM', 'BID')
[REJECTED] 1712558938345208212 ('IGM', 'ASK')
[REJECTED] 1712558938345208213 ('BRV', 'BID')
[REJECTED] 1712558938345208214 ('BRV', 'ASK')
[REJECTED] 1712558938345208215 ('BRV', 'BID')
[REJECTED] 1712558938345208216 ('BRV', 'ASK')
[REJECTED] 1712558938345208217 ('BRV', 'BID')
[REJECTED] 1712558938345208218 ('EPT', 'BID')
[REJECTED] 1712558938345208219 ('EPT', 'ASK')
[REJECTED] 1712558938345208220 ('DLO', 'BID')
[REJECTED] 1712558938345208221 ('DLO', 'ASK')
1712558938345208222 ('MKU', 'BID') 3 4662
[REJECTED] 1712558938345208224 ('IGM', 'BID')
[REJECTED] 1712558938345208225 ('IGM', 'ASK')
[REJECTED] 1712558938345208226 ('BRV', 'BID')
[REJECTED] 1712558938345208227 ('BRV', 'ASK')
[REJECTED] 1712558938345208228 ('SCP', 'BID')
[REJECTED] 1712558938345208229 ('SCP', 'ASK')
[REJECTED] 1712558938345208230 ('JAK', 'BID')
[REJECTED] 1712558938345208231 ('JAK', 'ASK')
[REJECTED] 1712558938345208232 ('JAK', 'BID')
[REJECTED] 1712558938345208233 ('JAK', 'BID')
[REJECTED] 1712558938345208234 ('JAK', 'BID')
[REJECTED] 1712558938345208235 ('JAK', 'BID')
[REJECTED] 1712558938345208236 ('JAK', 'BID')
[REJECTED] 1712558938345208237 ('JAK', 'BID')
[REJECTED] 1712558938345208238 ('JAK', 'BID')
[REJECTED] 1712558938345208239 ('BRV', 'BID')
1712558938345207230 ('DLO', 'BID') 3 4401
1712558938345207187 ('DLO', 'BID') 3 4398
1712558938345207167 ('DLO', 'BID') 3 4393
1712558938345207212 ('DLO', 'BID') 10 4378
[REJECTED] 1712558938345208240 ('EPT', 'BID')
[REJECTED] 1712558938345208241 ('EPT', 'ASK')
1712558938345208242 ('DLO', 'BID') 3 4378
1712558938345208244 ('MKU', 'BID') 3 4618
[REJECTED] 1712558938345208246 ('IGM', 'BID')
[REJECTED] 1712558938345208247 ('IGM', 'ASK')
[REJECTED] 1712558938345208248 ('BRV', 'BID')
[REJECTED] 1712558938345208249 ('BRV', 'ASK')
[REJECTED] 1712558938345208250 ('SCP', 'BID')
[REJECTED] 1712558938345208251 ('SCP', 'ASK')
[REJECTED] 1712558938345208252 ('JAK', 'BID')
[REJECTED] 1712558938345208253 ('JAK', 'ASK')
[REJECTED] 1712558938345208254 ('JAK', 'BID')
[REJECTED] 1712558938345208255 ('JAK', 'BID')
[REJECTED] 1712558938345208256 ('JAK', 'BID')
[REJECTED] 1712558938345208257 ('JAK', 'BID')
[REJECTED] 1712558938345208258 ('JAK', 'BID')
[REJECTED] 1712558938345208259 ('JAK', 'BID')
1712558938345208260 ('MKU', 'BID') 10 4618
1712558938345207137 ('DLO', 'BID') 3 4377
1712558938345207087 ('DLO', 'BID') 3 4374
1712558938345207157 ('DLO', 'BID') 10 4357
