1712544326226320897 ('EPT', 'ASK') 2 4747
1712544326226323494 ('MKU', 'BID') 2 5235
1712544326226323471 ('MKU', 'BID') 2 5209
1712544326226323497 ('IGM', 'ASK') 2 6424
1712544326226323491 ('EPT', 'ASK') 2 4513
1712544326226323498 ('BRV', 'BID') 2 5876
1712544326226323492 ('DLO', 'BID') 2 5459
1712544326226323469 ('DLO', 'BID') 2 5454
1712544326226323513 ('EPT', 'ASK') 2 4529
1712544326226323514 ('DLO', 'BID') 2 5454
1712544326226323516 ('MKU', 'BID') 2 5202
1712544326226323520 ('BRV', 'BID') 2 5854
1712544326226323450 ('IGM', 'BID') 2 6423
1712544326226323448 ('MKU', 'BID') 2 5192
1712544326226323518 ('IGM', 'BID') 2 6421
1712544326226323496 ('IGM', 'BID') 2 6420
1712544326226323404 ('MKU', 'BID') 2 5187
1712544326226323223 ('IGM', 'BID') 2 6387
1712544326226323381 ('MKU', 'BID') 2 5168
1712544326226323475 ('BRV', 'BID') 2 5842
1712544326226323534 ('EPT', 'BID') 2 4537
1712544326226323538 ('MKU', 'BID') 2 5153
1712544326226323540 ('IGM', 'BID') 2 6367
1712544326226323542 ('BRV', 'BID') 2 5841
1712544326226323536 ('DLO', 'BID') 2 5440
1712544326226323452 ('BRV', 'BID') 2 5831
1712544326226323357 ('MKU', 'BID') 2 5141
1712544326226323541 ('IGM', 'ASK') 2 6382
1712544326226323519 ('IGM', 'ASK') 2 6424
1712544326226323474 ('IGM', 'ASK') 2 6440
1712544326226323512 ('EPT', 'BID') 2 4516
1712544326226323539 ('MKU', 'ASK') 2 5170
1712544326226323490 ('EPT', 'BID') 2 4509
1712544326226323557 ('EPT', 'BID') 2 4497
1712544326226323562 ('MKU', 'ASK') 2 5148
1712544326226323564 ('IGM', 'ASK') 2 6420
1712544326226323566 ('BRV', 'ASK') 2 5811
1712544326226323559 ('DLO', 'BID') 2 5426
1712544326226323444 ('EPT', 'BID') 2 4475
1712544326226323575 ('EPT', 'ASK') 2 4479
1712544326226323580 ('IGM', 'BID') 2 6451
1712544326226323583 ('BRV', 'ASK') 2 5837
1712544326226323577 ('DLO', 'ASK') 2 5426
1712544326226323543 ('BRV', 'ASK') 2 5845
1712544326226323578 ('MKU', 'BID') 2 5168
1712544326226323560 ('DLO', 'ASK') 2 5430
1712544326226323581 ('IGM', 'ASK') 2 6455
1712544326226323429 ('IGM', 'ASK') 2 6464
1712544326226323537 ('DLO', 'ASK') 2 5444
1712544326226323521 ('BRV', 'ASK') 2 5871
1712544326226323591 ('EPT', 'ASK') 2 4504
1712544326226323593 ('DLO', 'ASK') 2 5444
1712544326226323594 ('MKU', 'BID') 2 5143
1712544326226323596 ('IGM', 'BID') 2 6444
1712544326226323598 ('BRV', 'BID') 2 5854
1712544326226323599 ('BRV', 'ASK') 2 5860
1712544326226323499 ('BRV', 'ASK') 2 5880
1712544326226323558 ('EPT', 'ASK') 2 4511
1712544326226323362 ('BRV', 'ASK') 2 5886
1712544326226323606 ('EPT', 'BID') 2 4503
1712544326226323613 ('IGM', 'ASK') 2 6459
1712544326226323615 ('BRV', 'ASK') 2 5874
1712544326226323597 ('IGM', 'ASK') 2 6464
1712544326226323407 ('IGM', 'ASK') 2 6482
1712544326226323384 ('IGM', 'ASK') 2 6532
1712544326226323360 ('IGM', 'ASK') 2 6560
1712544326226323608 ('DLO', 'BID') 2 5442
1712544326226323590 ('EPT', 'BID') 2 4485
1712544326226323574 ('EPT', 'BID') 2 4474
1712544326226323592 ('DLO', 'BID') 2 5436
1712544326226323576 ('DLO', 'BID') 2 5422
1712544326226323611 ('MKU', 'ASK') 2 5134
1712544326226323623 ('EPT', 'ASK') 2 4460
1712544326226323624 ('DLO', 'BID') 2 5432
1712544326226323627 ('MKU', 'ASK') 2 5141
1712544326226323629 ('IGM', 'ASK') 2 6572
1712544326226323631 ('BRV', 'ASK') 2 5911
1712544326226322815 ('IGM', 'ASK') 2 6595
1712544326226322798 ('IGM', 'ASK') 2 6622
1712544326226322782 ('IGM', 'ASK') 2 6629
1712544326226323626 ('MKU', 'BID') 2 5131
1712544326226323610 ('MKU', 'BID') 2 5130
1712544326226323561 ('MKU', 'BID') 2 5129
1712544326226323335 ('MKU', 'BID') 2 5126
1712544326226323340 ('BRV', 'ASK') 2 5943
1712544326226323607 ('EPT', 'ASK') 2 4510
1712544326226323625 ('DLO', 'ASK') 2 5437
1712544326226323609 ('DLO', 'ASK') 2 5446
1712544326226323639 ('EPT', 'ASK') 2 4514
1712544326226323641 ('DLO', 'ASK') 2 5448
1712544326226323642 ('MKU', 'BID') 2 5120
1712544326226323645 ('IGM', 'ASK') 2 6661
1712544326226323647 ('BRV', 'ASK') 2 5973
1712544326226322737 ('IGM', 'ASK') 2 6669
1712544326226322558 ('IGM', 'ASK') 2 6691
1712544326226323313 ('MKU', 'BID') 2 5106
1712544326226323640 ('DLO', 'BID') 2 5422
1712544326226323318 ('BRV', 'ASK') 2 6017
1712544326226323656 ('DLO', 'BID') 2 5421
1712544326226323658 ('MKU', 'BID') 2 5072
1712544326226323661 ('IGM', 'ASK') 2 6724
1712544326226323663 ('BRV', 'ASK') 2 6022
1712544326226323655 ('EPT', 'ASK') 2 4520
1712544326226322539 ('IGM', 'ASK') 2 6730
1712544326226323288 ('DLO', 'BID') 2 5413
1712544326226323654 ('EPT', 'BID') 2 4516
1712544326226323673 ('DLO', 'ASK') 2 5428
1712544326226323674 ('MKU', 'BID') 2 5073
1712544326226323676 ('IGM', 'BID') 2 6704
1712544326226323679 ('BRV', 'ASK') 2 6046
1712544326226323657 ('DLO', 'ASK') 2 5447
1712544326226323670 ('EPT', 'BID') 2 4509
1712544326226323677 ('IGM', 'ASK') 2 6715
1712544326226323638 ('EPT', 'BID') 2 4495
1712544326226323622 ('EPT', 'BID') 2 4455
1712544326226323678 ('BRV', 'BID') 2 6039
1712544326226323689 ('EPT', 'BID') 2 4472
1712544326226323692 ('DLO', 'ASK') 2 5456
1712544326226323695 ('IGM', 'BID') 2 6724
1712544326226323698 ('BRV', 'ASK') 2 6032
1712544326226323693 ('MKU', 'BID') 2 5056
1712544326226323290 ('MKU', 'BID') 2 5050
1712544326226323696 ('IGM', 'ASK') 2 6736
1712544326226323515 ('DLO', 'ASK') 2 5460
1712544326226323697 ('BRV', 'BID') 2 5996
1712544326226323422 ('EPT', 'BID') 2 4417
1712544326226323662 ('BRV', 'BID') 2 5979
1712544326226323263 ('EPT', 'BID') 2 4416
1712544326226323706 ('EPT', 'BID') 2 4424
1712544326226323710 ('MKU', 'BID') 2 5047
1712544326226323713 ('IGM', 'ASK') 2 6738
1712544326226323714 ('BRV', 'BID') 2 6002
1712544326226323715 ('BRV', 'ASK') 2 6040
1712544326226323712 ('IGM', 'BID') 2 6728
1712544326226323708 ('DLO', 'BID') 2 5455
1712544326226323725 ('DLO', 'BID') 2 5449
1712544326226323728 ('MKU', 'ASK') 2 5052
1712544326226323729 ('IGM', 'BID') 2 6685
1712544326226323732 ('BRV', 'ASK') 2 6071
1712544326226323723 ('EPT', 'BID') 2 4434
1712544326226323240 ('EPT', 'BID') 2 4397
1712544326226323739 ('EPT', 'BID') 2 4406
1712544326226323741 ('DLO', 'BID') 2 5435
1712544326226323743 ('MKU', 'BID') 2 5054
1712544326226323746 ('IGM', 'ASK') 2 6694
1712544326226323748 ('BRV', 'ASK') 2 6093
1712544326226323711 ('MKU', 'ASK') 2 5058
1712544326226323744 ('MKU', 'ASK') 2 5058
1712544326226323694 ('MKU', 'ASK') 2 5060
1712544326226323764 ('EPT', 'ASK') 2 4421
1712544326226323768 ('MKU', 'ASK') 2 5078
1712544326226323295 ('BRV', 'ASK') 2 6101
1712544326226323772 ('BRV', 'ASK') 2 6101
1712544326226323675 ('MKU', 'ASK') 2 5086
1712544326226323769 ('IGM', 'BID') 2 6691
1712544326226323766 ('DLO', 'ASK') 2 5442
1712544326226323770 ('IGM', 'ASK') 2 6695
1712544326226323659 ('MKU', 'ASK') 2 5114
1712544326226323740 ('EPT', 'ASK') 2 4429
1712544326226323742 ('DLO', 'ASK') 2 5445
1712544326226323745 ('IGM', 'BID') 2 6675
1712544326226323660 ('IGM', 'BID') 2 6671
1712544326226323786 ('EPT', 'BID') 2 4419
1712544326226323789 ('DLO', 'ASK') 2 5452
1712544326226323791 ('MKU', 'ASK') 2 5129
1712544326226323792 ('IGM', 'BID') 2 6690
1712544326226323795 ('BRV', 'ASK') 2 6135
1712544326226323763 ('EPT', 'BID') 2 4417
1712544326226323181 ('BRV', 'ASK') 2 6178
1712544326226323644 ('IGM', 'BID') 2 6633
1712544326226323808 ('EPT', 'BID') 2 4368
1712544326226323810 ('DLO', 'BID') 2 5455
1712544326226323814 ('IGM', 'BID') 2 6577
1712544326226323817 ('BRV', 'ASK') 2 6179
1712544326226323816 ('BRV', 'BID') 2 6171
1712544326226323813 ('MKU', 'ASK') 2 5139
1712544326226323643 ('MKU', 'ASK') 2 5156
1712544326226323595 ('MKU', 'ASK') 2 5161
1712544326226323579 ('MKU', 'ASK') 2 5172
1712544326226323811 ('DLO', 'ASK') 2 5457
1712544326226323709 ('DLO', 'ASK') 2 5458
1712544326226323726 ('DLO', 'ASK') 2 5462
1712544326226323812 ('MKU', 'BID') 2 5135
1712544326226323493 ('DLO', 'ASK') 2 5463
1712544326226323771 ('BRV', 'BID') 2 6099
1712544326226323794 ('BRV', 'BID') 2 6109
1712544326226323825 ('EPT', 'BID') 2 4323
1712544326226323828 ('DLO', 'ASK') 2 5479
1712544326226323830 ('MKU', 'ASK') 2 5134
1712544326226323628 ('IGM', 'BID') 2 6532
1712544326226323831 ('IGM', 'BID') 2 6532
1712544326226323833 ('BRV', 'BID') 2 6126
1712544326226323380 ('DLO', 'ASK') 2 5487
1712544326226323517 ('MKU', 'ASK') 2 5218
1712544326226323747 ('BRV', 'BID') 2 6081
1712544326226323846 ('MKU', 'BID') 2 5217
1712544326226323849 ('IGM', 'ASK') 2 6530
1712544326226323850 ('BRV', 'BID') 2 6080
1712544326226323844 ('DLO', 'BID') 2 5498
1712544326226323832 ('IGM', 'ASK') 2 6541
1712544326226323842 ('EPT', 'BID') 2 4322
1712544326226323863 ('EPT', 'BID') 2 4316
1712544326226323866 ('DLO', 'ASK') 2 5500
1712544326226323868 ('MKU', 'ASK') 2 5198
1712544326226323871 ('BRV', 'BID') 2 6031
1712544326226323845 ('DLO', 'ASK') 2 5502
1712544326226323869 ('IGM', 'BID') 2 6560
1712544326226323872 ('BRV', 'ASK') 2 6047
1712544326226323867 ('MKU', 'BID') 2 5192
1712544326226323865 ('DLO', 'BID') 2 5494
1712544326226323848 ('IGM', 'BID') 2 6515
1712544326226323843 ('EPT', 'ASK') 2 4326
1712544326226323864 ('EPT', 'ASK') 2 4326
1712544326226323888 ('EPT', 'ASK') 2 4322
1712544326226323889 ('DLO', 'BID') 2 5482
1712544326226323892 ('MKU', 'ASK') 2 5195
1712544326226323894 ('IGM', 'ASK') 2 6521
1712544326226323895 ('BRV', 'BID') 2 6057
1712544326226323847 ('MKU', 'ASK') 2 5232
1712544326226323870 ('IGM', 'ASK') 2 6564
1712544326226323495 ('MKU', 'ASK') 2 5239
1712544326226322860 ('MKU', 'ASK') 2 5248
1712544326226323896 ('BRV', 'ASK') 2 6062
1712544326226323827 ('DLO', 'BID') 2 5466
1712544326226323887 ('EPT', 'BID') 2 4314
1712544326226323851 ('BRV', 'ASK') 2 6093
1712544326226323788 ('DLO', 'BID') 2 5448
1712544326226323903 ('EPT', 'BID') 2 4314
1712544326226323905 ('DLO', 'BID') 2 5456
1712544326226323908 ('MKU', 'ASK') 2 5267
1712544326226323909 ('IGM', 'BID') 2 6557
1712544326226323912 ('BRV', 'ASK') 2 6103
1712544326226323765 ('DLO', 'BID') 2 5438
1712544326226323910 ('IGM', 'ASK') 2 6575
1712544326226323919 ('EPT', 'BID') 2 4279
1712544326226323921 ('DLO', 'BID') 2 5443
1712544326226323926 ('IGM', 'ASK') 2 6582
1712544326226323928 ('BRV', 'ASK') 2 6119
1712544326226323922 ('DLO', 'ASK') 2 5447
1712544326226323927 ('BRV', 'BID') 2 6107
1712544326226323924 ('MKU', 'ASK') 2 5275
1712544326226323944 ('DLO', 'ASK') 2 5445
1712544326226323946 ('MKU', 'ASK') 2 5276
1712544326226323948 ('IGM', 'ASK') 2 6624
1712544326226323949 ('BRV', 'BID') 2 6068
1712544326226323942 ('EPT', 'ASK') 2 4281
1712544326226323950 ('BRV', 'ASK') 2 6114
1712544326226323941 ('EPT', 'BID') 2 4277
1712544326226323834 ('BRV', 'ASK') 2 6147
1712544326226323964 ('EPT', 'BID') 2 4271
1712544326226323970 ('IGM', 'BID') 2 6643
1712544326226323973 ('BRV', 'ASK') 2 6106
1712544326226323968 ('MKU', 'BID') 2 5276
1712544326226323947 ('IGM', 'BID') 2 6585
1712544326226323925 ('IGM', 'BID') 2 6557
1712544326226323945 ('MKU', 'BID') 2 5271
1712544326226323923 ('MKU', 'BID') 2 5271
1712544326226323967 ('DLO', 'ASK') 2 5446
1712544326226323966 ('DLO', 'BID') 2 5442
1712544326226323943 ('DLO', 'BID') 2 5437
1712544326226323893 ('IGM', 'BID') 2 6516
1712544326226323987 ('DLO', 'BID') 2 5435
1712544326226323990 ('MKU', 'ASK') 2 5269
1712544326226323991 ('IGM', 'BID') 2 6508
1712544326226323986 ('EPT', 'ASK') 2 4252
1712544326226323993 ('BRV', 'BID') 2 6272
1712544326226323969 ('MKU', 'ASK') 2 5280
1712544326226322835 ('MKU', 'ASK') 2 5284
1712544326226322813 ('MKU', 'ASK') 2 5289
1712544326226323965 ('EPT', 'ASK') 2 4282
1712544326226322735 ('MKU', 'ASK') 2 5293
1712544326226324003 ('EPT', 'ASK') 2 4289
1712544326226324007 ('MKU', 'ASK') 2 5300
1712544326226324009 ('IGM', 'ASK') 2 6547
1712544326226324010 ('BRV', 'BID') 2 6258
1712544326226323920 ('EPT', 'ASK') 2 4299
1712544326226324011 ('BRV', 'ASK') 2 6270
1712544326226323994 ('BRV', 'ASK') 2 6278
1712544326226324008 ('IGM', 'BID') 2 6517
1712544326226323904 ('EPT', 'ASK') 2 4337
1712544326226323826 ('EPT', 'ASK') 2 4338
1712544326226324025 ('EPT', 'ASK') 2 4336
1712544326226324027 ('DLO', 'ASK') 2 5450
1712544326226324029 ('MKU', 'ASK') 2 5321
1712544326226324030 ('IGM', 'BID') 2 6516
1712544326226322714 ('MKU', 'ASK') 2 5324
1712544326226324032 ('BRV', 'BID') 2 6253
1712544326226322697 ('MKU', 'ASK') 2 5349
1712544326226324005 ('DLO', 'ASK') 2 5455
1712544326226323988 ('DLO', 'ASK') 2 5456
1712544326226322145 ('MKU', 'ASK') 2 5370
1712544326226324026 ('DLO', 'BID') 2 5446
1712544326226324042 ('EPT', 'ASK') 2 4357
1712544326226324043 ('DLO', 'BID') 2 5452
1712544326226324046 ('MKU', 'ASK') 2 5401
1712544326226324047 ('IGM', 'BID') 2 6482
1712544326226324049 ('BRV', 'BID') 2 6225
1712544326226323672 ('DLO', 'BID') 2 5424
1712544326226323691 ('DLO', 'BID') 2 5408
1712544326226324063 ('MKU', 'ASK') 2 5440
1712544326226324064 ('IGM', 'BID') 2 6458
1712544326226324067 ('BRV', 'ASK') 2 6234
1712544326226324060 ('DLO', 'BID') 2 5434
1712544326226324059 ('EPT', 'ASK') 2 4385
1712544326226324065 ('IGM', 'ASK') 2 6467
1712544326226323809 ('EPT', 'ASK') 2 4396
1712544326226324048 ('IGM', 'ASK') 2 6512
1712544326226324075 ('EPT', 'ASK') 2 4399
1712544326226324079 ('MKU', 'ASK') 2 5475
1712544326226324081 ('IGM', 'ASK') 2 6512
1712544326226324077 ('DLO', 'ASK') 2 5402
1712544326226324082 ('BRV', 'BID') 2 6238
1712544326226324080 ('IGM', 'BID') 2 6509
1712544326226324092 ('DLO', 'BID') 2 5413
1712544326226324097 ('IGM', 'ASK') 2 6522
1712544326226324098 ('BRV', 'BID') 2 6227
1712544326226324094 ('MKU', 'BID') 2 5477
1712544326226324090 ('EPT', 'BID') 2 4406
1712544326226324096 ('IGM', 'BID') 2 6513
1712544326226324066 ('BRV', 'BID') 2 6212
1712544326226324095 ('MKU', 'ASK') 2 5481
1712544326226324109 ('EPT', 'ASK') 2 4399
1712544326226324113 ('MKU', 'ASK') 2 5482
1712544326226324114 ('IGM', 'BID') 2 6486
1712544326226324116 ('BRV', 'BID') 2 6200
1712544326226324091 ('EPT', 'ASK') 2 4410
1712544326226323787 ('EPT', 'ASK') 2 4429
1712544326226324117 ('BRV', 'ASK') 2 6204
1712544326226324110 ('DLO', 'BID') 2 5407
1712544326226324076 ('DLO', 'BID') 2 5398
1712544326226323265 ('DLO', 'BID') 2 5390
1712544326226323174 ('DLO', 'BID') 2 5390
1712544326226323242 ('DLO', 'BID') 2 5389
1712544326226324099 ('BRV', 'ASK') 2 6239
1712544326226324125 ('EPT', 'BID') 2 4434
1712544326226324127 ('DLO', 'BID') 2 5393
1712544326226324130 ('MKU', 'ASK') 2 5495
1712544326226324131 ('IGM', 'BID') 2 6450
1712544326226324083 ('BRV', 'ASK') 2 6242
1712544326226324134 ('BRV', 'ASK') 2 6243
1712544326226323612 ('IGM', 'BID') 2 6443
1712544326226323017 ('DLO', 'BID') 2 5367
1712544326226324050 ('BRV', 'ASK') 2 6256
1712544326226324033 ('BRV', 'ASK') 2 6257
1712544326226323563 ('IGM', 'BID') 2 6389
1712544326226324143 ('DLO', 'BID') 2 5373
1712544326226324146 ('MKU', 'ASK') 2 5540
1712544326226324147 ('IGM', 'BID') 2 6382
1712544326226324150 ('BRV', 'ASK') 2 6277
1712544326226324141 ('EPT', 'BID') 2 4419
1712544326226322969 ('DLO', 'BID') 2 5353
1712544326226322374 ('DLO', 'BID') 2 5347
1712544326226324160 ('DLO', 'BID') 2 5337
1712544326226324165 ('IGM', 'ASK') 2 6376
1712544326226324167 ('BRV', 'ASK') 2 6280
1712544326226324148 ('IGM', 'ASK') 2 6405
1712544326226322351 ('DLO', 'BID') 2 5323
1712544326226324162 ('MKU', 'BID') 2 5558
1712544326226322328 ('DLO', 'BID') 2 5320
1712544326226324159 ('EPT', 'ASK') 2 4402
1712544326226324176 ('EPT', 'ASK') 2 4409
1712544326226324177 ('DLO', 'BID') 2 5316
1712544326226324179 ('MKU', 'BID') 2 5549
1712544326226324183 ('BRV', 'BID') 2 6284
1712544326226324181 ('IGM', 'BID') 2 6405
1712544326226324182 ('IGM', 'ASK') 2 6409
1712544326226324145 ('MKU', 'BID') 2 5525
1712544326226324178 ('DLO', 'ASK') 2 5320
1712544326226324184 ('BRV', 'ASK') 2 6294
1712544326226324191 ('EPT', 'BID') 2 4406
1712544326226324194 ('DLO', 'ASK') 2 5332
1712544326226324195 ('MKU', 'BID') 2 5513
1712544326226324198 ('IGM', 'ASK') 2 6437
1712544326226324200 ('BRV', 'ASK') 2 6311
1712544326226324197 ('IGM', 'BID') 2 6429
1712544326226324192 ('EPT', 'ASK') 2 4410
1712544326226324142 ('EPT', 'ASK') 2 4423
1712544326226324208 ('EPT', 'ASK') 2 4423
1712544326226324209 ('DLO', 'BID') 2 5338
1712544326226324211 ('MKU', 'BID') 2 5505
1712544326226324213 ('IGM', 'BID') 2 6411
1712544326226323724 ('EPT', 'ASK') 2 4438
1712544326226324126 ('EPT', 'ASK') 2 4441
1712544326226324129 ('MKU', 'BID') 2 5485
1712544326226324215 ('BRV', 'BID') 2 6365
1712544326226324193 ('DLO', 'BID') 2 5323
1712544326226324224 ('EPT', 'ASK') 2 4467
1712544326226324228 ('MKU', 'ASK') 2 5501
1712544326226324231 ('BRV', 'BID') 2 6326
1712544326226324229 ('IGM', 'BID') 2 6384
1712544326226324226 ('DLO', 'ASK') 2 5322
1712544326226324199 ('BRV', 'BID') 2 6297
1712544326226324166 ('BRV', 'BID') 2 6271
1712544326226324149 ('BRV', 'BID') 2 6270
1712544326226323707 ('EPT', 'ASK') 2 4477
1712544326226324164 ('IGM', 'BID') 2 6359
1712544326226324133 ('BRV', 'BID') 2 6206
1712544326226324210 ('DLO', 'ASK') 2 5347
1712544326226324161 ('DLO', 'ASK') 2 5348
1712544326226324241 ('EPT', 'ASK') 2 4487
1712544326226324243 ('DLO', 'ASK') 2 5355
1712544326226324245 ('MKU', 'ASK') 2 5514
1712544326226324248 ('BRV', 'BID') 2 6189
1712544326226324247 ('IGM', 'ASK') 2 6360
1712544326226324212 ('MKU', 'ASK') 2 5520
1712544326226324196 ('MKU', 'ASK') 2 5521
1712544326226324230 ('IGM', 'ASK') 2 6388
1712544326226324242 ('DLO', 'BID') 2 5341
1712544326226324240 ('EPT', 'BID') 2 4481
1712544326226324257 ('EPT', 'BID') 2 4473
1712544326226324261 ('MKU', 'BID') 2 5533
1712544326226324264 ('IGM', 'ASK') 2 6404
1712544326226324265 ('BRV', 'BID') 2 6123
1712544326226324214 ('IGM', 'ASK') 2 6430
1712544326226324266 ('BRV', 'ASK') 2 6151
1712544326226324244 ('MKU', 'BID') 2 5507
1712544326226324259 ('DLO', 'BID') 2 5319
1712544326226324225 ('DLO', 'BID') 2 5318
1712544326226322303 ('DLO', 'BID') 2 5299
1712544326226324227 ('MKU', 'BID') 2 5490
1712544326226324132 ('IGM', 'ASK') 2 6471
1712544326226324274 ('EPT', 'ASK') 2 4488
1712544326226324275 ('DLO', 'BID') 2 5305
1712544326226324277 ('MKU', 'BID') 2 5486
1712544326226324280 ('IGM', 'ASK') 2 6496
1712544326226324282 ('BRV', 'ASK') 2 6186
1712544326226324273 ('EPT', 'BID') 2 4484
1712544326226324223 ('EPT', 'BID') 2 4450
1712544326226324279 ('IGM', 'BID') 2 6451
1712544326226324278 ('MKU', 'ASK') 2 5502
1712544326226324281 ('BRV', 'BID') 2 6161
1712544326226322187 ('DLO', 'BID') 2 5297
1712544326226324290 ('EPT', 'BID') 2 4443
1712544326226324292 ('DLO', 'BID') 2 5297
1712544326226324295 ('MKU', 'ASK') 2 5524
1712544326226324296 ('IGM', 'BID') 2 6463
1712544326226324298 ('BRV', 'BID') 2 6179
1712544326226323972 ('BRV', 'BID') 2 6102
1712544326226324302 ('DLO', 'BID') 2 5277
1712544326226324304 ('MKU', 'BID') 2 5511
1712544326226324306 ('IGM', 'BID') 2 6438
1712544326226324308 ('BRV', 'BID') 2 6100
1712544326226324328 ('BRV', 'BID') 2 6094
1712544326226324369 ('BRV', 'ASK') 2 6094
1712544326226324318 ('BRV', 'BID') 2 6094
1712544326226324379 ('BRV', 'ASK') 2 6094
