1712599788112234497 ('EPT', 'ASK') 1 4736 -235
1712599788112235425 ('EPT', 'ASK') 5 4981 0
1712599788112235426 ('DLO', 'BID') 10 5208 0
1712599788112235432 ('BRV', 'BID') 6 4819 18
1712599788112235429 ('MKU', 'ASK') 17 4779 0
1712599788112235430 ('IGM', 'BID') 19 5368 0
[CANCELLED] 1712599788112235424 ('EPT', 'BID')
[CANCELLED] 1712599788112235427 ('DLO', 'ASK')
[CANCELLED] 1712599788112235428 ('MKU', 'BID')
[CANCELLED] 1712599788112235431 ('IGM', 'ASK')
[CANCELLED] 1712599788112235433 ('BRV', 'ASK')
1712599788112235434 ('EPT', 'BID') 10 4963 22
1712599788112235436 ('DLO', 'BID') 5 5184 7
1712599788112235440 ('IGM', 'BID') 4 5321 31
1712599788112235442 ('BRV', 'BID') 7 4763 17
1712599788112235439 ('MKU', 'ASK') 7 4786 0
[CANCELLED] 1712599788112235435 ('EPT', 'ASK')
[CANCELLED] 1712599788112235437 ('DLO', 'ASK')
[CANCELLED] 1712599788112235438 ('MKU', 'BID')
[CANCELLED] 1712599788112235441 ('IGM', 'ASK')
[CANCELLED] 1712599788112235443 ('BRV', 'ASK')
1712599788112235444 ('EPT', 'BID') 6 4961 8
1712599788112235446 ('DLO', 'BID') 6 5124 16
1712599788112235448 ('MKU', 'BID') 22 4792 15
1712599788112235451 ('IGM', 'ASK') 11 5351 -18
1712599788112235452 ('BRV', 'BID') 8 4741 34
[CANCELLED] 1712599788112235445 ('EPT', 'ASK')
[CANCELLED] 1712599788112235447 ('DLO', 'ASK')
[CANCELLED] 1712599788112235449 ('MKU', 'ASK')
[CANCELLED] 1712599788112235450 ('IGM', 'BID')
[CANCELLED] 1712599788112235453 ('BRV', 'ASK')
1712599788112235454 ('EPT', 'BID') 7 4878 39
1712599788112235459 ('MKU', 'ASK') 15 4790 -11
1712599788112235460 ('IGM', 'BID') 8 5324 40
1712599788112235457 ('DLO', 'ASK') 21 5105 0
1712599788112235462 ('BRV', 'BID') 8 4552 102
[CANCELLED] 1712599788112235455 ('EPT', 'ASK')
[CANCELLED] 1712599788112235456 ('DLO', 'BID')
[CANCELLED] 1712599788112235458 ('MKU', 'BID')
[CANCELLED] 1712599788112235461 ('IGM', 'ASK')
[CANCELLED] 1712599788112235463 ('BRV', 'ASK')
1712599788112235466 ('DLO', 'BID') 10 5107 6
1712599788112235468 ('MKU', 'BID') 16 4808 4
1712599788112235472 ('BRV', 'BID') 9 4525 12
1712599788112235471 ('IGM', 'ASK') 7 5330 0
1712599788112235473 ('BRV', 'ASK') 49 4541 0
[CANCELLED] 1712599788112235464 ('EPT', 'BID')
[CANCELLED] 1712599788112235465 ('EPT', 'ASK')
[CANCELLED] 1712599788112235467 ('DLO', 'ASK')
[CANCELLED] 1712599788112235469 ('MKU', 'ASK')
[CANCELLED] 1712599788112235470 ('IGM', 'BID')
1712599788112235474 ('JAK', 'ASK') 24 5009 -6
1712599788112235475 ('JAK', 'ASK') 6 5009 -7
1712599788112235475 ('JAK', 'ASK') 26 5008 -6
1712599788112235476 ('JAK', 'ASK') 14 5008 -7
1712599788112235476 ('JAK', 'ASK') 26 5007 -6
1712599788112235477 ('JAK', 'ASK') 4 5007 -7
1712599788112235479 ('EPT', 'ASK') 30 4892 -12
1712599788112235479 ('EPT', 'ASK') 2 4891 -11
1712599788112235481 ('DLO', 'ASK') 9 5109 0
1712599788112235482 ('MKU', 'BID') 9 4784 6
1712599788112235485 ('IGM', 'ASK') 4 5393 -12
1712599788112235487 ('BRV', 'ASK') 5 4547 -19
[CANCELLED] 1712599788112235478 ('EPT', 'BID')
[CANCELLED] 1712599788112235480 ('DLO', 'BID')
[CANCELLED] 1712599788112235483 ('MKU', 'ASK')
[CANCELLED] 1712599788112235484 ('IGM', 'BID')
[CANCELLED] 1712599788112235486 ('BRV', 'BID')
1712599788112235492 ('EPT', 'BID') 18 4905 11
1712599788112235494 ('DLO', 'BID') 9 5099 16
1712599788112235497 ('MKU', 'ASK') 26 4792 -5
1712599788112235499 ('IGM', 'ASK') 3 5440 -33
1712599788112235500 ('BRV', 'BID') 10 4574 2
1712599788112235501 ('BRV', 'ASK') 5 4580 0
[CANCELLED] 1712599788112235488 ('JAK', 'ASK')
[CANCELLED] 1712599788112235489 ('JAK', 'ASK')
[CANCELLED] 1712599788112235490 ('JAK', 'ASK')
[CANCELLED] 1712599788112235491 ('JAK', 'ASK')
[CANCELLED] 1712599788112235493 ('EPT', 'ASK')
[CANCELLED] 1712599788112235495 ('DLO', 'ASK')
[CANCELLED] 1712599788112235496 ('MKU', 'BID')
[CANCELLED] 1712599788112235498 ('IGM', 'BID')
1712599788112235508 ('IGM', 'BID') 14 5417 9
1712599788112235511 ('BRV', 'ASK') 5 4635 -8
1712599788112235506 ('MKU', 'BID') 17 4803 0
1712599788112235503 ('EPT', 'ASK') 10 4876 0
1712599788112235504 ('DLO', 'BID') 5 5075 0
[CANCELLED] 1712599788112235502 ('EPT', 'BID')
[CANCELLED] 1712599788112235505 ('DLO', 'ASK')
[CANCELLED] 1712599788112235507 ('MKU', 'ASK')
[CANCELLED] 1712599788112235509 ('IGM', 'ASK')
[CANCELLED] 1712599788112235510 ('BRV', 'BID')
1712599788112235516 ('EPT', 'BID') 11 4876 1
1712599788112235518 ('DLO', 'BID') 10 5066 10
1712599788112235520 ('MKU', 'BID') 9 4791 0
1712599788112235523 ('IGM', 'ASK') 7 5433 -7
1712599788112235525 ('BRV', 'ASK') 5 4688 -18
1712599788112235517 ('EPT', 'ASK') 5 4881 0
1712599788112235522 ('IGM', 'BID') 4 5417 0
1712599788112235521 ('MKU', 'ASK') 16 4793 0
[CANCELLED] 1712599788112235512 ('JAK', 'ASK')
[CANCELLED] 1712599788112235513 ('JAK', 'ASK')
[CANCELLED] 1712599788112235514 ('JAK', 'ASK')
[CANCELLED] 1712599788112235515 ('JAK', 'ASK')
[CANCELLED] 1712599788112235519 ('DLO', 'ASK')
[CANCELLED] 1712599788112235524 ('BRV', 'BID')
1712599788112235526 ('EPT', 'BID') 5 4920 5
1712599788112235528 ('DLO', 'BID') 7 5049 6
1712599788112235531 ('MKU', 'ASK') 8 4811 0
1712599788112235532 ('IGM', 'BID') 4 5374 15
1712599788112235535 ('BRV', 'ASK') 4 4741 -36
[CANCELLED] 1712599788112235527 ('EPT', 'ASK')
[CANCELLED] 1712599788112235529 ('DLO', 'ASK')
[CANCELLED] 1712599788112235530 ('MKU', 'BID')
[CANCELLED] 1712599788112235533 ('IGM', 'ASK')
[CANCELLED] 1712599788112235534 ('BRV', 'BID')
1712599788112235541 ('MKU', 'ASK') 7 4843 -10
1712599788112235545 ('BRV', 'ASK') 4 4849 -40
1712599788112235543 ('IGM', 'ASK') 8 5369 0
[CANCELLED] 1712599788112235536 ('EPT', 'BID')
[CANCELLED] 1712599788112235537 ('EPT', 'ASK')
[CANCELLED] 1712599788112235538 ('DLO', 'BID')
[CANCELLED] 1712599788112235539 ('DLO', 'ASK')
[CANCELLED] 1712599788112235540 ('MKU', 'BID')
[CANCELLED] 1712599788112235542 ('IGM', 'BID')
[CANCELLED] 1712599788112235544 ('BRV', 'BID')
1712599788112235550 ('EPT', 'BID') 12 4899 2
1712599788112235552 ('DLO', 'BID') 16 5041 1
1712599788112235554 ('MKU', 'BID') 21 4806 35
1712599788112235557 ('IGM', 'ASK') 4 5417 -27
1712599788112235558 ('BRV', 'BID') 21 4855 6
[CANCELLED] 1712599788112235546 ('JAK', 'ASK')
[CANCELLED] 1712599788112235547 ('JAK', 'ASK')
[CANCELLED] 1712599788112235548 ('JAK', 'ASK')
[CANCELLED] 1712599788112235549 ('JAK', 'ASK')
[CANCELLED] 1712599788112235551 ('EPT', 'ASK')
[CANCELLED] 1712599788112235553 ('DLO', 'ASK')
[CANCELLED] 1712599788112235555 ('MKU', 'ASK')
[CANCELLED] 1712599788112235556 ('IGM', 'BID')
[CANCELLED] 1712599788112235559 ('BRV', 'ASK')
1712599788112235560 ('EPT', 'BID') 7 4884 0
1712599788112235562 ('DLO', 'BID') 9 5023 3
1712599788112235564 ('MKU', 'BID') 9 4735 18
1712599788112235566 ('IGM', 'BID') 11 5432 4
1712599788112235568 ('BRV', 'BID') 6 4830 8
[CANCELLED] 1712599788112235561 ('EPT', 'ASK')
[CANCELLED] 1712599788112235563 ('DLO', 'ASK')
[CANCELLED] 1712599788112235565 ('MKU', 'ASK')
[CANCELLED] 1712599788112235567 ('IGM', 'ASK')
[CANCELLED] 1712599788112235569 ('BRV', 'ASK')
1712599788112235572 ('JAK', 'ASK') 24 4963 0
1712599788112235573 ('JAK', 'ASK') 6 4963 -1
1712599788112235573 ('JAK', 'ASK') 14 4962 0
1712599788112235574 ('EPT', 'BID') 8 4870 11
1712599788112235576 ('DLO', 'BID') 5 5027 4
1712599788112235580 ('IGM', 'BID') 4 5350 33
1712599788112235583 ('BRV', 'ASK') 15 4800 0
1712599788112235579 ('MKU', 'ASK') 24 4725 0
[CANCELLED] 1712599788112235570 ('JAK', 'ASK')
[CANCELLED] 1712599788112235571 ('JAK', 'ASK')
[CANCELLED] 1712599788112235575 ('EPT', 'ASK')
[CANCELLED] 1712599788112235577 ('DLO', 'ASK')
[CANCELLED] 1712599788112235578 ('MKU', 'BID')
[CANCELLED] 1712599788112235581 ('IGM', 'ASK')
[CANCELLED] 1712599788112235582 ('BRV', 'BID')
1712599788112235586 ('EPT', 'BID') 9 4844 3
1712599788112235590 ('MKU', 'ASK') 7 4750 -10
1712599788112235591 ('IGM', 'BID') 5 5260 42
1712599788112235593 ('BRV', 'BID') 11 4815 0
[CANCELLED] 1712599788112235584 ('JAK', 'ASK')
[CANCELLED] 1712599788112235585 ('JAK', 'ASK')
[CANCELLED] 1712599788112235587 ('EPT', 'ASK')
[CANCELLED] 1712599788112235588 ('DLO', 'ASK')
[CANCELLED] 1712599788112235589 ('MKU', 'BID')
[CANCELLED] 1712599788112235592 ('IGM', 'ASK')
[CANCELLED] 1712599788112235594 ('BRV', 'ASK')
1712599788112235595 ('JAK', 'ASK') 24 4943 -2
1712599788112235596 ('JAK', 'ASK') 6 4943 -3
1712599788112235596 ('JAK', 'ASK') 26 4942 -2
1712599788112235597 ('EPT', 'BID') 10 4826 6
1712599788112235600 ('MKU', 'BID') 22 4750 2
1712599788112235602 ('IGM', 'BID') 5 5171 25
1712599788112235604 ('BRV', 'BID') 6 4741 43
1712599788112235601 ('MKU', 'ASK') 6 4756 0
[CANCELLED] 1712599788112235598 ('EPT', 'ASK')
[CANCELLED] 1712599788112235599 ('DLO', 'ASK')
[CANCELLED] 1712599788112235603 ('IGM', 'ASK')
[CANCELLED] 1712599788112235605 ('BRV', 'ASK')
1712599788112235607 ('DLO', 'ASK') 30 5005 -2
1712599788112235607 ('DLO', 'ASK') 21 5004 -1
1712599788112235611 ('IGM', 'ASK') 23 5180 -6
1712599788112235612 ('BRV', 'BID') 6 4682 8
1712599788112235610 ('IGM', 'BID') 6 5165 0
1712599788112235608 ('MKU', 'BID') 8 4756 0
[CANCELLED] 1712599788112235606 ('EPT', 'ASK')
[CANCELLED] 1712599788112235609 ('MKU', 'ASK')
[CANCELLED] 1712599788112235613 ('BRV', 'ASK')
1712599788112235616 ('DLO', 'ASK') 5 5025 -1
1712599788112235617 ('MKU', 'BID') 9 4731 24
1712599788112235619 ('IGM', 'BID') 4 5101 86
1712599788112235621 ('BRV', 'BID') 7 4604 45
[CANCELLED] 1712599788112235614 ('EPT', 'ASK')
[CANCELLED] 1712599788112235615 ('DLO', 'BID')
[CANCELLED] 1712599788112235618 ('MKU', 'ASK')
[CANCELLED] 1712599788112235620 ('IGM', 'ASK')
[CANCELLED] 1712599788112235622 ('BRV', 'ASK')
1712599788112235623 ('EPT', 'ASK') 30 4806 -1
1712599788112235623 ('EPT', 'ASK') 21 4805 0
1712599788112235627 ('MKU', 'ASK') 27 4754 -40
1712599788112235628 ('IGM', 'BID') 4 5056 23
1712599788112235631 ('BRV', 'ASK') 30 4659 -66
1712599788112235631 ('BRV', 'ASK') 2 4658 -65
1712599788112235625 ('DLO', 'ASK') 5 5035 0
[CANCELLED] 1712599788112235624 ('DLO', 'BID')
[CANCELLED] 1712599788112235626 ('MKU', 'BID')
[CANCELLED] 1712599788112235629 ('IGM', 'ASK')
[CANCELLED] 1712599788112235630 ('BRV', 'BID')
1712599788112235635 ('DLO', 'ASK') 4 5055 -2
1712599788112235638 ('IGM', 'BID') 5 5049 12
1712599788112235641 ('BRV', 'ASK') 4 4703 -28
1712599788112235637 ('MKU', 'ASK') 7 4769 0
[CANCELLED] 1712599788112235632 ('EPT', 'BID')
[CANCELLED] 1712599788112235633 ('EPT', 'ASK')
[CANCELLED] 1712599788112235634 ('DLO', 'BID')
[CANCELLED] 1712599788112235636 ('MKU', 'BID')
[CANCELLED] 1712599788112235639 ('IGM', 'ASK')
[CANCELLED] 1712599788112235640 ('BRV', 'BID')
1712599788112235642 ('EPT', 'BID') 10 4782 23
1712599788112235645 ('DLO', 'ASK') 4 5111 -42
1712599788112235647 ('MKU', 'ASK') 6 4856 -53
1712599788112235649 ('IGM', 'ASK') 18 5132 -86
1712599788112235650 ('BRV', 'BID') 16 4708 3
1712599788112235644 ('DLO', 'BID') 18 5067 0
[CANCELLED] 1712599788112235643 ('EPT', 'ASK')
[CANCELLED] 1712599788112235646 ('MKU', 'BID')
[CANCELLED] 1712599788112235648 ('IGM', 'BID')
[CANCELLED] 1712599788112235651 ('BRV', 'ASK')
1712599788112235654 ('DLO', 'BID') 22 5062 47
1712599788112235658 ('IGM', 'BID') 8 5119 14
1712599788112235660 ('BRV', 'BID') 6 4646 51
1712599788112235653 ('EPT', 'ASK') 16 4786 0
1712599788112235656 ('MKU', 'BID') 28 4855 0
[CANCELLED] 1712599788112235652 ('EPT', 'BID')
[CANCELLED] 1712599788112235655 ('DLO', 'ASK')
[CANCELLED] 1712599788112235657 ('MKU', 'ASK')
[CANCELLED] 1712599788112235659 ('IGM', 'ASK')
[CANCELLED] 1712599788112235661 ('BRV', 'ASK')
1712599788112235663 ('EPT', 'ASK') 22 4799 -18
[REJECTED] 1712599788112235666 ('MKU', 'BID')
1712599788112235669 ('IGM', 'ASK') 6 5190 -72
1712599788112235670 ('BRV', 'BID') 12 4560 81
1712599788112235664 ('DLO', 'BID') 8 5057 0
[CANCELLED] 1712599788112235662 ('EPT', 'BID')
[CANCELLED] 1712599788112235665 ('DLO', 'ASK')
[CANCELLED] 1712599788112235667 ('MKU', 'ASK')
[CANCELLED] 1712599788112235668 ('IGM', 'BID')
[CANCELLED] 1712599788112235671 ('BRV', 'ASK')
1712599788112235673 ('EPT', 'ASK') 27 4829 -22
1712599788112235674 ('DLO', 'BID') 16 5017 36
1712599788112235676 ('MKU', 'BID') 21 4772 49
1712599788112235678 ('IGM', 'BID') 7 5127 36
1712599788112235681 ('BRV', 'ASK') 22 4617 -47
[CANCELLED] 1712599788112235672 ('EPT', 'BID')
[CANCELLED] 1712599788112235675 ('DLO', 'ASK')
[CANCELLED] 1712599788112235677 ('MKU', 'ASK')
[CANCELLED] 1712599788112235679 ('IGM', 'ASK')
[CANCELLED] 1712599788112235680 ('BRV', 'BID')
[REJECTED] 1712599788112235684 ('DLO', 'BID')
[REJECTED] 1712599788112235686 ('MKU', 'BID')
1712599788112235688 ('IGM', 'BID') 11 5133 5
1712599788112235690 ('BRV', 'BID') 25 4575 13
1712599788112235691 ('BRV', 'ASK') 29 4594 0
1712599788112235683 ('EPT', 'ASK') 30 4839 0
[CANCELLED] 1712599788112235682 ('EPT', 'BID')
[CANCELLED] 1712599788112235685 ('DLO', 'ASK')
[CANCELLED] 1712599788112235687 ('MKU', 'ASK')
[CANCELLED] 1712599788112235689 ('IGM', 'ASK')
1712599788112235693 ('EPT', 'ASK') 30 4866 -21
1712599788112235694 ('DLO', 'BID') 5 5008 2
1712599788112235696 ('MKU', 'ASK') 30 4741 -9
1712599788112235696 ('MKU', 'ASK') 9 4740 -8
1712599788112235697 ('IGM', 'BID') 15 5118 13
1712599788112235700 ('BRV', 'ASK') 16 4649 -65
1712599788112235698 ('IGM', 'ASK') 18 5140 0
[CANCELLED] 1712599788112235692 ('EPT', 'BID')
[CANCELLED] 1712599788112235695 ('DLO', 'ASK')
[CANCELLED] 1712599788112235699 ('BRV', 'BID')
1712599788112235702 ('EPT', 'ASK') 27 4890 -36
[REJECTED] 1712599788112235703 ('DLO', 'BID')
1712599788112235704 ('DLO', 'ASK') 30 5020 -13
1712599788112235704 ('DLO', 'ASK') 18 5019 -12
1712599788112235705 ('MKU', 'ASK') 30 4761 -43
1712599788112235705 ('MKU', 'ASK') 20 4760 -42
1712599788112235707 ('IGM', 'ASK') 23 5177 -34
1712599788112235708 ('BRV', 'BID') 30 4568 69
1712599788112235708 ('BRV', 'BID') 5 4569 68
[CANCELLED] 1712599788112235701 ('EPT', 'BID')
[CANCELLED] 1712599788112235706 ('IGM', 'BID')
[CANCELLED] 1712599788112235709 ('BRV', 'ASK')
[REJECTED] 1712599788112235711 ('EPT', 'ASK')
1712599788112235712 ('DLO', 'ASK') 30 5062 -40
1712599788112235712 ('DLO', 'ASK') 17 5061 -39
1712599788112235714 ('MKU', 'ASK') 30 4778 -13
1712599788112235714 ('MKU', 'ASK') 13 4777 -12
1712599788112235715 ('IGM', 'BID') 25 5151 15
1712599788112235718 ('BRV', 'ASK') 8 4612 -15
1712599788112235717 ('BRV', 'BID') 38 4593 0
[CANCELLED] 1712599788112235710 ('EPT', 'BID')
[CANCELLED] 1712599788112235713 ('MKU', 'BID')
[CANCELLED] 1712599788112235716 ('IGM', 'ASK')
1712599788112235720 ('DLO', 'BID') 1 5059 4
1712599788112235724 ('IGM', 'ASK') 30 5188 -30
1712599788112235724 ('IGM', 'ASK') 3 5187 -29
[REJECTED] 1712599788112235725 ('BRV', 'BID')
1712599788112235719 ('EPT', 'BID') 2 4916 0
[CANCELLED] 1712599788112235721 ('DLO', 'ASK')
[CANCELLED] 1712599788112235722 ('MKU', 'BID')
[CANCELLED] 1712599788112235723 ('IGM', 'BID')
[CANCELLED] 1712599788112235726 ('BRV', 'ASK')
1712599788112235727 ('DLO', 'BID') 1 5042 3
1712599788112235730 ('IGM', 'BID') 7 5123 38
1712599788112235732 ('BRV', 'BID') 8 4538 0
[CANCELLED] 1712599788112235728 ('DLO', 'ASK')
[CANCELLED] 1712599788112235729 ('MKU', 'BID')
[CANCELLED] 1712599788112235731 ('IGM', 'ASK')
[CANCELLED] 1712599788112235733 ('BRV', 'ASK')
1712599788112235735 ('DLO', 'ASK') 3 5024 0
1712599788112235736 ('IGM', 'BID') 3 5098 16
[CANCELLED] 1712599788112235734 ('DLO', 'BID')
[CANCELLED] 1712599788112235737 ('IGM', 'ASK')
[CANCELLED] 1712599788112235738 ('BRV', 'ASK')
1712599788112235740 ('DLO', 'ASK') 1 5039 -2
1712599788112235741 ('IGM', 'BID') 3 5063 8
1712599788112235739 ('DLO', 'BID') 2 5033 0
[CANCELLED] 1712599788112235742 ('IGM', 'ASK')
[CANCELLED] 1712599788112235743 ('BRV', 'ASK')
1712599788112235744 ('DLO', 'BID') 1 5019 20
1712599788112235747 ('IGM', 'ASK') 11 5098 -16
[CANCELLED] 1712599788112235745 ('DLO', 'ASK')
[CANCELLED] 1712599788112235746 ('IGM', 'BID')
[CANCELLED] 1712599788112235748 ('BRV', 'ASK')
1712599788112235749 ('DLO', 'BID') 1 4977 6
1712599788112235752 ('IGM', 'ASK') 2 5140 -7
1712599788112235753 ('BRV', 'ASK') 30 4422 0
1712599788112235753 ('BRV', 'ASK') 21 4422 0
1712599788112235750 ('DLO', 'ASK') 2 4993 0
[CANCELLED] 1712599788112235751 ('IGM', 'BID')
1712599788112235755 ('DLO', 'ASK') 1 4990 -5
1712599788112235757 ('IGM', 'ASK') 2 5185 -12
1712599788112235759 ('BRV', 'ASK') 5 4438 0
[CANCELLED] 1712599788112235754 ('DLO', 'BID')
[CANCELLED] 1712599788112235756 ('IGM', 'BID')
[CANCELLED] 1712599788112235758 ('BRV', 'BID')
1712599788112235760 ('DLO', 'BID') 2 5011 4
1712599788112235763 ('IGM', 'ASK') 2 5218 -12
1712599788112235764 ('BRV', 'BID') 10 4443 8
1712599788112235765 ('BRV', 'ASK') 5 4460 0
1712599788112235762 ('IGM', 'BID') 9 5202 0
[CANCELLED] 1712599788112235761 ('DLO', 'ASK')
1712599788112235766 ('DLO', 'BID') 1 4996 3
1712599788112235768 ('IGM', 'BID') 11 5196 11
1712599788112235771 ('BRV', 'ASK') 5 4481 -8
1712599788112235770 ('BRV', 'BID') 5 4464 0
1712599788112235769 ('IGM', 'ASK') 2 5211 0
[CANCELLED] 1712599788112235767 ('DLO', 'ASK')
1712599788112235773 ('DLO', 'ASK') 3 4980 -4
1712599788112235775 ('IGM', 'ASK') 6 5254 -47
1712599788112235776 ('BRV', 'BID') 5 4416 55
1712599788112235777 ('BRV', 'ASK') 5 4473 0
[CANCELLED] 1712599788112235772 ('DLO', 'BID')
[CANCELLED] 1712599788112235774 ('IGM', 'BID')
1712599788112235780 ('IGM', 'BID') 7 5230 27
1712599788112235783 ('BRV', 'ASK') 11 4465 -15
1712599788112235782 ('BRV', 'BID') 6 4442 0
1712599788112235778 ('DLO', 'BID') 2 4982 0
[CANCELLED] 1712599788112235779 ('DLO', 'ASK')
[CANCELLED] 1712599788112235781 ('IGM', 'ASK')
1712599788112235784 ('DLO', 'BID') 3 4979 3
1712599788112235786 ('IGM', 'BID') 4 5207 8
1712599788112235787 ('IGM', 'ASK') 7 5224 0
1712599788112235788 ('BRV', 'BID') 5 4431 0
1712599788112235785 ('DLO', 'ASK') 2 4984 0
[CANCELLED] 1712599788112235789 ('BRV', 'ASK')
1712599788112235791 ('DLO', 'BID') 1 4980 3
1712599788112235794 ('IGM', 'ASK') 3 5285 -41
1712599788112235795 ('BRV', 'BID') 5 4390 39
[CANCELLED] 1712599788112235790 ('JAK', 'BID')
[CANCELLED] 1712599788112235792 ('DLO', 'ASK')
[CANCELLED] 1712599788112235793 ('IGM', 'BID')
[CANCELLED] 1712599788112235796 ('BRV', 'ASK')
1712599788112235797 ('DLO', 'BID') 1 4967 5
1712599788112235802 ('BRV', 'ASK') 16 4397 -4
1712599788112235799 ('IGM', 'BID') 6 5313 0
[CANCELLED] 1712599788112235798 ('DLO', 'ASK')
[CANCELLED] 1712599788112235800 ('IGM', 'ASK')
[CANCELLED] 1712599788112235801 ('BRV', 'BID')
1712599788112235805 ('IGM', 'BID') 4 5295 8
1712599788112235808 ('BRV', 'ASK') 4 4468 -37
1712599788112235803 ('DLO', 'BID') 1 4940 0
1712599788112235807 ('BRV', 'BID') 10 4422 0
[CANCELLED] 1712599788112235804 ('DLO', 'ASK')
[CANCELLED] 1712599788112235806 ('IGM', 'ASK')
1712599788112235809 ('DLO', 'BID') 2 4930 4
1712599788112235811 ('IGM', 'BID') 4 5213 32
1712599788112235813 ('BRV', 'BID') 5 4369 29
1712599788112235814 ('BRV', 'ASK') 5 4400 0
[CANCELLED] 1712599788112235810 ('DLO', 'ASK')
[CANCELLED] 1712599788112235812 ('IGM', 'ASK')
1712599788112235820 ('BRV', 'ASK') 10 4403 -12
1712599788112235815 ('DLO', 'BID') 2 4925 0
1712599788112235817 ('IGM', 'BID') 4 5192 0
[CANCELLED] 1712599788112235816 ('DLO', 'ASK')
[CANCELLED] 1712599788112235818 ('IGM', 'ASK')
[CANCELLED] 1712599788112235819 ('BRV', 'BID')
1712599788112235821 ('DLO', 'BID') 2 4894 11
1712599788112235823 ('IGM', 'BID') 5 5164 6
1712599788112235826 ('BRV', 'ASK') 4 4433 -1
1712599788112235825 ('BRV', 'BID') 9 4423 0
[CANCELLED] 1712599788112235822 ('DLO', 'ASK')
[CANCELLED] 1712599788112235824 ('IGM', 'ASK')
1712599788112235828 ('DLO', 'ASK') 13 4910 -4
1712599788112235829 ('IGM', 'BID') 5 5115 35
1712599788112235831 ('BRV', 'BID') 4 4390 14
[CANCELLED] 1712599788112235827 ('DLO', 'BID')
[CANCELLED] 1712599788112235830 ('IGM', 'ASK')
[CANCELLED] 1712599788112235832 ('BRV', 'ASK')
1712599788112235833 ('DLO', 'BID') 3 4904 4
1712599788112235836 ('IGM', 'ASK') 30 5055 -6
1712599788112235836 ('IGM', 'ASK') 1 5054 -5
1712599788112235837 ('BRV', 'BID') 5 4316 66
[CANCELLED] 1712599788112235834 ('DLO', 'ASK')
[CANCELLED] 1712599788112235835 ('IGM', 'BID')
[CANCELLED] 1712599788112235838 ('BRV', 'ASK')
1712599788112235839 ('DLO', 'BID') 1 4874 25
1712599788112235842 ('IGM', 'ASK') 3 5072 -3
1712599788112235843 ('BRV', 'BID') 5 4284 23
[CANCELLED] 1712599788112235840 ('DLO', 'ASK')
[CANCELLED] 1712599788112235841 ('IGM', 'BID')
[CANCELLED] 1712599788112235844 ('BRV', 'ASK')
1712599788112235845 ('DLO', 'BID') 2 4858 15
1712599788112235847 ('IGM', 'BID') 12 5070 0
1712599788112235849 ('BRV', 'BID') 10 4251 36
1712599788112235848 ('IGM', 'ASK') 6 5074 0
[CANCELLED] 1712599788112235846 ('DLO', 'ASK')
[CANCELLED] 1712599788112235850 ('BRV', 'ASK')
1712599788112235854 ('IGM', 'ASK') 8 5080 -10
1712599788112235856 ('BRV', 'ASK') 25 4279 -40
1712599788112235853 ('IGM', 'BID') 14 5061 0
[CANCELLED] 1712599788112235851 ('DLO', 'BID')
[CANCELLED] 1712599788112235852 ('DLO', 'ASK')
[CANCELLED] 1712599788112235855 ('BRV', 'BID')
1712599788112235859 ('IGM', 'BID') 17 5009 73
1712599788112235862 ('BRV', 'ASK') 30 4286 0
1712599788112235862 ('BRV', 'ASK') 2 4286 0
1712599788112235858 ('DLO', 'ASK') 5 4858 0
[CANCELLED] 1712599788112235857 ('DLO', 'BID')
[CANCELLED] 1712599788112235860 ('IGM', 'ASK')
[CANCELLED] 1712599788112235861 ('BRV', 'BID')
1712599788112235864 ('DLO', 'ASK') 6 4890 -29
1712599788112235866 ('IGM', 'ASK') 15 5072 -44
1712599788112235868 ('BRV', 'ASK') 18 4337 -39
1712599788112235867 ('BRV', 'BID') 27 4289 0
[CANCELLED] 1712599788112235863 ('DLO', 'BID')
[CANCELLED] 1712599788112235865 ('IGM', 'BID')
1712599788112235870 ('DLO', 'ASK') 7 4908 -12
1712599788112235872 ('IGM', 'ASK') 20 5149 -67
1712599788112235873 ('BRV', 'BID') 28 4264 83
[CANCELLED] 1712599788112235869 ('DLO', 'BID')
[CANCELLED] 1712599788112235871 ('IGM', 'BID')
[CANCELLED] 1712599788112235874 ('BRV', 'ASK')
1712599788112235875 ('DLO', 'BID') 6 4876 29
1712599788112235877 ('IGM', 'BID') 30 5078 61
1712599788112235879 ('BRV', 'BID') 30 4162 117
[CANCELLED] 1712599788112235876 ('DLO', 'ASK')
[CANCELLED] 1712599788112235878 ('IGM', 'ASK')
[CANCELLED] 1712599788112235880 ('BRV', 'ASK')
1712599788112235883 ('IGM', 'BID') 30 5032 43
1712599788112235883 ('IGM', 'BID') 2 5033 42
[REJECTED] 1712599788112235885 ('BRV', 'BID')
1712599788112235886 ('BRV', 'ASK') 14 4161 0
[CANCELLED] 1712599788112235881 ('DLO', 'BID')
[CANCELLED] 1712599788112235882 ('DLO', 'ASK')
[CANCELLED] 1712599788112235884 ('IGM', 'ASK')
1712599788112235888 ('DLO', 'ASK') 7 4891 -8
1712599788112235889 ('IGM', 'BID') 8 5030 10
1712599788112235892 ('BRV', 'ASK') 6 4212 -28
[CANCELLED] 1712599788112235887 ('DLO', 'BID')
[CANCELLED] 1712599788112235890 ('IGM', 'ASK')
